od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,volume_s1,avg_tt_s0,avg_tt_s1,avg_distance_km_s0,avg_distance_km_s1,avg_cost_s0,avg_cost_s1,
1,15,12,14,11,0,0,bike,am,0,-96.731504,43.529401,-96.780137,43.543941,700.00,1400.00,9101706.00,249047680.00,9.00,9.15,0.00,0.00,
1,15,12,14,11,0,0,walk,am,0,-96.731504,43.529401,-96.780137,43.543941,700.00,1400.00,4385225.50,121016240.00,12.16,12.48,0.00,0.00,
1,15,13,14,12,0,0,auto,am,0,-96.731504,43.529401,-96.793377,43.490707,700.00,1400.00,431.58,7028.45,26.56,27.15,0.00,0.00,
1,15,13,14,12,0,0,bike,am,0,-96.731504,43.529401,-96.793377,43.490707,700.00,1400.00,10793603.00,265480608.00,8.98,9.31,0.00,0.00,
1,15,13,14,12,0,0,walk,am,0,-96.731504,43.529401,-96.793377,43.490707,700.00,1400.00,5213248.50,125960864.00,12.17,12.40,0.00,0.00,
1,15,14,14,13,0,0,auto,am,0,-96.731504,43.529401,-96.751035,43.529306,1300.00,2600.00,367.07,9332.52,5.40,5.00,0.00,0.00,
1,15,14,14,13,0,0,bike,am,0,-96.731504,43.529401,-96.751035,43.529306,1300.00,2600.00,7272554.50,226136144.00,4.18,5.00,0.00,0.00,
1,15,14,14,13,0,0,walk,am,0,-96.731504,43.529401,-96.751035,43.529306,1300.00,2600.00,2894857.75,80594976.00,4.67,5.00,0.00,0.00,
1,15,16,14,15,0,0,auto,am,0,-96.731504,43.529401,-96.711382,43.546744,1200.00,2400.00,535.72,9544.37,14.56,14.88,0.00,0.00,
1,15,16,14,15,0,0,bike,am,0,-96.731504,43.529401,-96.711382,43.546744,1200.00,2400.00,9567641.00,244645808.00,3.22,3.43,0.00,0.00,
1,15,16,14,15,0,0,walk,am,0,-96.731504,43.529401,-96.711382,43.546744,1200.00,2400.00,5831138.50,143279584.00,5.51,5.64,0.00,0.00,
1,15,17,14,16,0,0,auto,am,0,-96.731504,43.529401,-96.711382,43.541280,1500.00,3000.00,862.01,14082.72,14.09,13.78,0.00,0.00,
1,15,17,14,16,0,0,bike,am,0,-96.731504,43.529401,-96.711382,43.541280,1500.00,3000.00,8455898.00,213083104.00,3.09,3.09,0.00,0.00,
1,15,17,14,16,0,0,walk,am,0,-96.731504,43.529401,-96.711382,43.541280,1500.00,3000.00,4174065.25,104685792.00,4.28,4.26,0.00,0.00,
1,15,18,14,17,0,0,auto,am,0,-96.731504,43.529401,-96.694078,43.546744,200.00,400.00,527.35,9449.63,11.94,12.12,0.00,0.00,
1,15,18,14,17,0,0,bike,am,0,-96.731504,43.529401,-96.694078,43.546744,200.00,400.00,301914.44,61325776.00,0.07,0.69,0.00,0.00,
1,15,18,14,17,0,0,walk,am,0,-96.731504,43.529401,-96.694078,43.546744,200.00,400.00,8912424.00,189229600.00,5.96,5.98,0.00,0.00,
1,15,19,14,18,0,0,auto,am,0,-96.731504,43.529401,-96.711316,43.529591,800.00,1600.00,8.47,122.58,3.00,3.00,0.00,0.00,
1,15,19,14,18,0,0,bike,am,0,-96.731504,43.529401,-96.711316,43.529591,800.00,1600.00,7162822.00,158413984.00,2.49,2.52,0.00,0.00,
1,15,19,14,18,0,0,walk,am,0,-96.731504,43.529401,-96.711316,43.529591,800.00,1600.00,2869518.50,62996932.00,2.80,2.81,0.00,0.00,
1,15,20,14,19,0,0,auto,am,0,-96.731504,43.529401,-96.711185,43.515333,1100.00,2200.00,512.87,9293.81,8.22,8.61,0.00,0.00,
1,15,20,14,19,0,0,bike,am,0,-96.731504,43.529401,-96.711185,43.515333,1100.00,2200.00,8211793.50,190397440.00,4.15,4.59,0.00,0.00,
1,15,20,14,19,0,0,walk,am,0,-96.731504,43.529401,-96.711185,43.515333,1100.00,2200.00,3869765.75,85479496.00,5.48,5.78,0.00,0.00,
1,15,21,14,20,0,0,auto,am,0,-96.731504,43.529401,-96.730979,43.510485,800.00,1600.00,257.16,4187.78,5.16,5.24,0.00,0.00,
1,15,21,14,20,0,0,bike,am,0,-96.731504,43.529401,-96.730979,43.510485,800.00,1600.00,21847930.00,376879008.00,2.25,2.37,0.00,0.00,
1,15,21,14,20,0,0,walk,am,0,-96.731504,43.529401,-96.730979,43.510485,800.00,1600.00,13352362.00,206774192.00,3.85,3.96,0.00,0.00,
1,15,22,14,21,0,0,auto,am,0,-96.731504,43.529401,-96.731241,43.514858,2600.00,5200.00,168.80,2718.12,3.18,3.24,0.00,0.00,
1,15,22,14,21,0,0,bike,am,0,-96.731504,43.529401,-96.731241,43.514858,2600.00,5200.00,23553912.00,421842848.00,1.53,1.67,0.00,0.00,
1,15,22,14,21,0,0,walk,am,0,-96.731504,43.529401,-96.731241,43.514858,2600.00,5200.00,13354540.00,211550880.00,2.44,2.35,0.00,0.00,
1,15,23,14,22,0,0,auto,am,0,-96.731504,43.529401,-96.750904,43.514858,1000.00,2000.00,365.96,5981.85,7.30,7.08,0.00,0.00,
1,15,23,14,22,0,0,bike,am,0,-96.731504,43.529401,-96.750904,43.514858,1000.00,2000.00,9177064.00,231746208.00,6.43,6.65,0.00,0.00,
1,15,23,14,22,0,0,walk,am,0,-96.731504,43.529401,-96.750904,43.514858,1000.00,2000.00,3963394.75,99198968.00,7.79,7.99,0.00,0.00,
1,15,24,14,23,0,0,auto,am,0,-96.731504,43.529401,-96.749200,43.503164,400.00,800.00,418.77,7095.23,9.52,9.32,0.00,0.00,
1,15,24,14,23,0,0,bike,am,0,-96.731504,43.529401,-96.749200,43.503164,400.00,800.00,9623548.00,238664352.00,7.40,7.72,0.00,0.00,
1,15,24,14,23,0,0,walk,am,0,-96.731504,43.529401,-96.749200,43.503164,400.00,800.00,4271830.00,104487984.00,9.21,9.48,0.00,0.00,
1,16,1,15,0,0,1,auto,am,0,-96.711382,43.546744,-96.770420,43.612828,500.00,1000.00,294.73,8877.98,24.00,22.70,0.00,0.00,
1,16,1,15,0,0,1,bike,am,0,-96.711382,43.546744,-96.770420,43.612828,500.00,1000.00,3137409.50,249919136.00,4.99,12.40,0.00,0.00,
1,16,1,15,0,0,1,walk,am,0,-96.711382,43.546744,-96.770420,43.612828,500.00,1000.00,2997182.00,113320600.00,13.37,15.78,0.00,0.00,
1,16,2,15,1,0,2,auto,am,0,-96.711382,43.546744,-96.711251,43.605813,400.00,800.00,774.35,16502.78,36.16,35.98,0.00,0.00,
1,16,2,15,1,0,2,bike,am,0,-96.711382,43.546744,-96.711251,43.605813,400.00,800.00,3655604.50,229213536.00,4.42,8.77,0.00,0.00,
1,16,2,15,1,0,2,walk,am,0,-96.711382,43.546744,-96.711251,43.605813,400.00,800.00,2740321.50,99627472.00,9.30,10.70,0.00,0.00,
1,16,3,15,2,0,0,auto,am,0,-96.711382,43.546744,-96.774303,43.572962,200.00,400.00,764.61,16481.55,26.46,26.53,0.00,0.00,
1,16,3,15,2,0,0,bike,am,0,-96.711382,43.546744,-96.774303,43.572962,200.00,400.00,1799450.12,278791168.00,2.57,12.98,0.00,0.00,
1,16,3,15,2,0,0,walk,am,0,-96.711382,43.546744,-96.774303,43.572962,200.00,400.00,3692030.50,138451632.00,14.78,18.08,0.00,0.00,
1,16,4,15,3,0,0,auto,am,0,-96.711382,43.546744,-96.747168,43.563654,800.00,1600.00,750.66,16298.74,22.62,22.56,0.00,0.00,
1,16,4,15,3,0,0,bike,am,0,-96.711382,43.546744,-96.747168,43.563654,800.00,1600.00,0.00,362466176.00,0.00,5.14,0.00,0.00,
1,16,4,15,3,0,0,walk,am,0,-96.711382,43.546744,-96.747168,43.563654,800.00,1600.00,6680321.50,241804272.00,6.11,9.61,0.00,0.00,
1,16,5,15,4,0,0,auto,am,0,-96.711382,43.546744,-96.731569,43.564034,500.00,1000.00,736.60,16126.48,20.36,20.60,0.00,0.00,
1,16,5,15,4,0,0,bike,am,0,-96.711382,43.546744,-96.731569,43.564034,500.00,1000.00,4887420.50,226973840.00,5.48,8.14,0.00,0.00,
1,16,5,15,4,0,0,walk,am,0,-96.711382,43.546744,-96.731569,43.564034,500.00,1000.00,2865041.75,97822704.00,9.01,9.84,0.00,0.00,
1,16,6,15,5,0,0,auto,am,0,-96.711382,43.546744,-96.711644,43.587586,900.00,1800.00,260.50,7968.90,11.65,11.00,0.00,0.00,
1,16,6,15,5,0,0,bike,am,0,-96.711382,43.546744,-96.711644,43.587586,900.00,1800.00,4835986.00,215493312.00,3.70,5.29,0.00,0.00,
1,16,6,15,5,0,0,walk,am,0,-96.711382,43.546744,-96.711644,43.587586,900.00,1800.00,2706042.00,91543352.00,5.81,6.30,0.00,0.00,
1,16,7,15,6,0,0,auto,am,0,-96.711382,43.546744,-96.693423,43.563844,1400.00,2800.00,10.53,111.01,5.00,5.00,0.00,0.00,
1,16,7,15,6,0,0,bike,am,0,-96.711382,43.546744,-96.693423,43.563844,1400.00,2800.00,0.00,299791488.00,0.00,2.85,0.00,0.00,
1,16,7,15,6,0,0,walk,am,0,-96.711382,43.546744,-96.693423,43.563844,1400.00,2800.00,5999780.00,163018208.00,3.32,4.80,0.00,0.00,
1,16,8,15,7,0,0,auto,am,0,-96.711382,43.546744,-96.711382,43.562324,2200.00,4400.00,62.72,1834.52,7.85,8.49,0.00,0.00,
1,16,8,15,7,0,0,bike,am,0,-96.711382,43.546744,-96.711382,43.562324,2200.00,4400.00,4033814.00,138035376.00,3.59,4.26,0.00,0.00,
1,16,8,15,7,0,0,walk,am,0,-96.711382,43.546744,-96.711382,43.562324,2200.00,4400.00,1797070.00,53931272.00,4.49,4.67,0.00,0.00,
1,16,9,15,8,0,0,auto,am,0,-96.711382,43.546744,-96.731241,43.548596,1400.00,2800.00,568.24,13333.85,15.55,15.68,0.00,0.00,
1,16,9,15,8,0,0,bike,am,0,-96.711382,43.546744,-96.731241,43.548596,1400.00,2800.00,4974453.00,249738480.00,6.49,10.89,0.00,0.00,
1,16,9,15,8,0,0,walk,am,0,-96.711382,43.546744,-96.731241,43.548596,1400.00,2800.00,3127177.75,108257344.00,11.45,13.25,0.00,0.00,
1,16,10,15,9,0,0,auto,am,0,-96.711382,43.546744,-96.731438,43.545271,4400.00,8800.00,564.10,13891.23,11.47,11.18,0.00,0.00,
1,16,10,15,9,0,0,bike,am,0,-96.711382,43.546744,-96.731438,43.545271,4400.00,8800.00,6864470.00,241029216.00,3.16,3.39,0.00,0.00,
1,16,10,15,9,0,0,walk,am,0,-96.711382,43.546744,-96.731438,43.545271,4400.00,8800.00,2806663.25,95143248.00,3.62,3.76,0.00,0.00,
1,16,11,15,10,0,0,auto,am,0,-96.711382,43.546744,-96.746841,43.544131,1400.00,2800.00,639.47,15211.26,16.52,16.34,0.00,0.00,
1,16,11,15,10,0,0,bike,am,0,-96.711382,43.546744,-96.746841,43.544131,1400.00,2800.00,5091254.00,345170080.00,1.35,4.02,0.00,0.00,
1,16,11,15,10,0,0,walk,am,0,-96.711382,43.546744,-96.746841,43.544131,1400.00,2800.00,7954805.00,210472480.00,5.93,6.88,0.00,0.00,
1,16,12,15,11,0,0,auto,am,0,-96.711382,43.546744,-96.780137,43.543941,700.00,1400.00,773.24,16562.43,30.18,30.47,0.00,0.00,
1,16,12,15,11,0,0,bike,am,0,-96.711382,43.546744,-96.780137,43.543941,700.00,1400.00,3258543.75,281923232.00,1.34,5.13,0.00,0.00,
1,16,12,15,11,0,0,walk,am,0,-96.711382,43.546744,-96.780137,43.543941,700.00,1400.00,8278668.00,200219680.00,9.55,10.23,0.00,0.00,
1,16,13,15,12,0,0,auto,am,0,-96.711382,43.546744,-96.793377,43.490707,600.00,1200.00,776.96,16582.68,33.18,33.47,0.00,0.00,
1,16,13,15,12,0,0,bike,am,0,-96.711382,43.546744,-96.793377,43.490707,600.00,1200.00,0.00,13804215.00,0.00,0.43,0.00,0.00,
1,16,13,15,12,0,0,walk,am,0,-96.711382,43.546744,-96.793377,43.490707,600.00,1200.00,2739452.75,137869840.00,5.49,9.29,0.00,0.00,
1,16,14,15,13,0,0,auto,am,0,-96.711382,43.546744,-96.751035,43.529306,700.00,1400.00,798.19,17928.48,19.80,19.97,0.00,0.00,
1,16,14,15,13,0,0,bike,am,0,-96.711382,43.546744,-96.751035,43.529306,700.00,1400.00,7223450.00,348024576.00,2.93,5.82,0.00,0.00,
1,16,14,15,13,0,0,walk,am,0,-96.711382,43.546744,-96.751035,43.529306,700.00,1400.00,7229518.50,198979888.00,8.23,9.34,0.00,0.00,
1,16,15,15,14,0,0,auto,am,0,-96.711382,43.546744,-96.731504,43.529401,1200.00,2400.00,479.87,9214.34,14.69,14.76,0.00,0.00,
1,16,15,15,14,0,0,bike,am,0,-96.711382,43.546744,-96.731504,43.529401,1200.00,2400.00,9273307.00,313655904.00,3.11,4.47,0.00,0.00,
1,16,15,15,14,0,0,walk,am,0,-96.711382,43.546744,-96.731504,43.529401,1200.00,2400.00,5828293.00,150348960.00,5.48,6.01,0.00,0.00,
1,16,17,15,16,0,0,auto,am,0,-96.711382,43.546744,-96.711382,43.541280,2800.00,5600.00,316.15,7785.25,2.80,2.54,0.00,0.00,
1,16,17,15,16,0,0,bike,am,0,-96.711382,43.546744,-96.711382,43.541280,2800.00,5600.00,6475734.50,170775984.00,1.71,1.75,0.00,0.00,
1,16,17,15,16,0,0,walk,am,0,-96.711382,43.546744,-96.711382,43.541280,2800.00,5600.00,2545396.25,65511204.00,1.88,1.89,0.00,0.00,
1,16,18,15,17,0,0,auto,am,0,-96.711382,43.546744,-96.694078,43.546744,500.00,1000.00,7.87,92.05,3.00,3.00,0.00,0.00,
1,16,18,15,17,0,0,bike,am,0,-96.711382,43.546744,-96.694078,43.546744,500.00,1000.00,25640294.00,368231200.00,3.00,2.36,0.00,0.00,
1,16,18,15,17,0,0,walk,am,0,-96.711382,43.546744,-96.694078,43.546744,500.00,1000.00,9138233.00,152112544.00,3.00,2.73,0.00,0.00,
1,16,19,15,18,0,0,auto,am,0,-96.711382,43.546744,-96.711316,43.529591,1300.00,2600.00,400.51,8650.34,13.71,14.59,0.00,0.00,
1,16,19,15,18,0,0,bike,am,0,-96.711382,43.546744,-96.711316,43.529591,1300.00,2600.00,8653492.00,232078960.00,2.61,2.97,0.00,0.00,
1,16,19,15,18,0,0,walk,am,0,-96.711382,43.546744,-96.711316,43.529591,1300.00,2600.00,4109451.00,99710248.00,3.48,3.58,0.00,0.00,
1,16,20,15,19,0,0,auto,am,0,-96.711382,43.546744,-96.711185,43.515333,1600.00,3200.00,14.67,159.52,7.00,7.00,0.00,0.00,
1,16,20,15,19,0,0,bike,am,0,-96.711382,43.546744,-96.711185,43.515333,1600.00,3200.00,1200957.62,100109280.00,0.52,1.93,0.00,0.00,
1,16,20,15,19,0,0,walk,am,0,-96.711382,43.546744,-96.711185,43.515333,1600.00,3200.00,6098747.50,165698448.00,4.23,5.30,0.00,0.00,
1,16,21,15,20,0,0,auto,am,0,-96.711382,43.546744,-96.730979,43.510485,600.00,1200.00,254.72,5645.29,13.05,13.06,0.00,0.00,
1,16,21,15,20,0,0,bike,am,0,-96.711382,43.546744,-96.730979,43.510485,600.00,1200.00,0.00,74987112.00,0.00,1.99,0.00,0.00,
1,16,21,15,20,0,0,walk,am,0,-96.711382,43.546744,-96.730979,43.510485,600.00,1200.00,4802264.00,145418624.00,5.86,7.63,0.00,0.00,
1,16,22,15,21,0,0,auto,am,0,-96.711382,43.546744,-96.731241,43.514858,1200.00,2400.00,422.95,8188.17,13.02,13.14,0.00,0.00,
1,16,22,15,21,0,0,bike,am,0,-96.711382,43.546744,-96.731241,43.514858,1200.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,16,22,15,21,0,0,walk,am,0,-96.711382,43.546744,-96.731241,43.514858,1200.00,2400.00,3517352.75,121445776.00,3.34,5.26,0.00,0.00,
1,16,23,15,22,0,0,auto,am,0,-96.711382,43.546744,-96.750904,43.514858,500.00,1000.00,583.90,11238.76,17.07,16.95,0.00,0.00,
1,16,23,15,22,0,0,bike,am,0,-96.711382,43.546744,-96.750904,43.514858,500.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,16,23,15,22,0,0,walk,am,0,-96.711382,43.546744,-96.750904,43.514858,500.00,1000.00,3106344.50,95958232.00,4.13,4.56,0.00,0.00,
1,16,24,15,23,0,0,auto,am,0,-96.711382,43.546744,-96.749200,43.503164,300.00,600.00,400.98,8566.33,16.43,16.53,0.00,0.00,
1,16,24,15,23,0,0,bike,am,0,-96.711382,43.546744,-96.749200,43.503164,300.00,600.00,0.00,59264012.00,0.00,1.73,0.00,0.00,
1,16,24,15,23,0,0,walk,am,0,-96.711382,43.546744,-96.749200,43.503164,300.00,600.00,4047535.50,147038208.00,6.14,8.77,0.00,0.00,
1,17,1,16,0,0,1,auto,am,0,-96.711382,43.541280,-96.770420,43.612828,400.00,800.00,738.65,17949.47,26.00,25.47,0.00,0.00,
1,17,1,16,0,0,1,bike,am,0,-96.711382,43.541280,-96.770420,43.612828,400.00,800.00,2441467.50,108459432.00,2.65,4.20,0.00,0.00,
1,17,1,16,0,0,1,walk,am,0,-96.711382,43.541280,-96.770420,43.612828,400.00,800.00,4479522.50,128785488.00,13.64,13.99,0.00,0.00,
1,17,2,16,1,0,2,auto,am,0,-96.711382,43.541280,-96.711251,43.605813,200.00,400.00,891.86,18737.51,31.87,31.67,0.00,0.00,
1,17,2,16,1,0,2,bike,am,0,-96.711382,43.541280,-96.711251,43.605813,200.00,400.00,3822116.50,142737168.00,3.14,4.28,0.00,0.00,
1,17,2,16,1,0,2,walk,am,0,-96.711382,43.541280,-96.711251,43.605813,200.00,400.00,4336498.50,122184368.00,10.01,10.27,0.00,0.00,
1,17,3,16,2,0,0,auto,am,0,-96.711382,43.541280,-96.774303,43.572962,100.00,200.00,882.12,18716.28,22.17,22.22,0.00,0.00,
1,17,3,16,2,0,0,bike,am,0,-96.711382,43.541280,-96.774303,43.572962,100.00,200.00,0.00,36492488.00,0.00,1.40,0.00,0.00,
1,17,3,16,2,0,0,walk,am,0,-96.711382,43.541280,-96.774303,43.572962,100.00,200.00,4807644.00,139803616.00,14.38,15.03,0.00,0.00,
1,17,4,16,3,0,0,auto,am,0,-96.711382,43.541280,-96.747168,43.563654,500.00,1000.00,868.17,18533.47,18.33,18.25,0.00,0.00,
1,17,4,16,3,0,0,bike,am,0,-96.711382,43.541280,-96.747168,43.563654,500.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,17,4,16,3,0,0,walk,am,0,-96.711382,43.541280,-96.747168,43.563654,500.00,1000.00,1212027.50,16339333.00,2.16,0.96,0.00,0.00,
1,17,5,16,4,0,0,auto,am,0,-96.711382,43.541280,-96.731569,43.564034,200.00,400.00,858.05,18361.21,16.41,16.29,0.00,0.00,
1,17,5,16,4,0,0,bike,am,0,-96.711382,43.541280,-96.731569,43.564034,200.00,400.00,5656544.00,148494032.00,4.35,4.19,0.00,0.00,
1,17,5,16,4,0,0,walk,am,0,-96.711382,43.541280,-96.731569,43.564034,200.00,400.00,4537167.00,121410376.00,9.78,9.61,0.00,0.00,
1,17,6,16,5,0,0,auto,am,0,-96.711382,43.541280,-96.711644,43.587586,500.00,1000.00,848.85,18869.46,19.99,19.93,0.00,0.00,
1,17,6,16,5,0,0,bike,am,0,-96.711382,43.541280,-96.711644,43.587586,500.00,1000.00,6045841.50,154743184.00,3.35,3.17,0.00,0.00,
1,17,6,16,5,0,0,walk,am,0,-96.711382,43.541280,-96.711644,43.587586,500.00,1000.00,4473368.50,117430752.00,6.95,6.75,0.00,0.00,
1,17,7,16,6,0,0,auto,am,0,-96.711382,43.541280,-96.693423,43.563844,1000.00,2000.00,307.11,6441.15,7.54,7.42,0.00,0.00,
1,17,7,16,6,0,0,bike,am,0,-96.711382,43.541280,-96.693423,43.563844,1000.00,2000.00,0.00,29641302.00,0.00,0.26,0.00,0.00,
1,17,7,16,6,0,0,walk,am,0,-96.711382,43.541280,-96.693423,43.563844,1000.00,2000.00,6373005.50,148813232.00,3.55,4.35,0.00,0.00,
1,17,8,16,7,0,0,auto,am,0,-96.711382,43.541280,-96.711382,43.562324,1400.00,2800.00,357.84,7595.92,10.33,10.19,0.00,0.00,
1,17,8,16,7,0,0,bike,am,0,-96.711382,43.541280,-96.711382,43.562324,1400.00,2800.00,6914789.50,191348880.00,3.80,4.24,0.00,0.00,
1,17,8,16,7,0,0,walk,am,0,-96.711382,43.541280,-96.711382,43.562324,1400.00,2800.00,3778791.00,95299992.00,5.83,5.93,0.00,0.00,
1,17,9,16,8,0,0,auto,am,0,-96.711382,43.541280,-96.731241,43.548596,900.00,1800.00,685.74,15336.70,11.26,11.23,0.00,0.00,
1,17,9,16,8,0,0,bike,am,0,-96.711382,43.541280,-96.731241,43.548596,900.00,1800.00,4718780.00,187534832.00,4.31,6.41,0.00,0.00,
1,17,9,16,8,0,0,walk,am,0,-96.711382,43.541280,-96.731241,43.548596,900.00,1800.00,4497505.00,132326376.00,11.54,12.68,0.00,0.00,
1,17,10,16,9,0,0,auto,am,0,-96.711382,43.541280,-96.731438,43.545271,3900.00,7800.00,635.42,14531.83,8.32,8.12,0.00,0.00,
1,17,10,16,9,0,0,bike,am,0,-96.711382,43.541280,-96.731438,43.545271,3900.00,7800.00,7998029.00,208521472.00,4.72,5.33,0.00,0.00,
1,17,10,16,9,0,0,walk,am,0,-96.711382,43.541280,-96.731438,43.545271,3900.00,7800.00,4015925.00,96145160.00,6.64,6.90,0.00,0.00,
1,17,11,16,10,0,0,auto,am,0,-96.711382,43.541280,-96.746841,43.544131,1000.00,2000.00,713.39,15885.79,13.49,13.38,0.00,0.00,
1,17,11,16,10,0,0,bike,am,0,-96.711382,43.541280,-96.746841,43.544131,1000.00,2000.00,0.00,26934476.00,0.00,0.58,0.00,0.00,
1,17,11,16,10,0,0,walk,am,0,-96.711382,43.541280,-96.746841,43.544131,1000.00,2000.00,5105577.50,127943056.00,7.74,7.69,0.00,0.00,
1,17,12,16,11,0,0,auto,am,0,-96.711382,43.541280,-96.780137,43.543941,600.00,1200.00,890.74,18797.17,25.89,26.16,0.00,0.00,
1,17,12,16,11,0,0,bike,am,0,-96.711382,43.541280,-96.780137,43.543941,600.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,17,12,16,11,0,0,walk,am,0,-96.711382,43.541280,-96.780137,43.543941,600.00,1200.00,5254378.50,130154080.00,10.35,10.37,0.00,0.00,
1,17,13,16,12,0,0,auto,am,0,-96.711382,43.541280,-96.793377,43.490707,500.00,1000.00,892.92,18741.85,28.83,29.13,0.00,0.00,
1,17,13,16,12,0,0,bike,am,0,-96.711382,43.541280,-96.793377,43.490707,500.00,1000.00,4020041.25,129542200.00,3.50,5.17,0.00,0.00,
1,17,13,16,12,0,0,walk,am,0,-96.711382,43.541280,-96.793377,43.490707,500.00,1000.00,5124593.50,115980224.00,12.52,12.98,0.00,0.00,
1,17,14,16,13,0,0,auto,am,0,-96.711382,43.541280,-96.751035,43.529306,700.00,1400.00,1128.83,25472.45,18.97,18.92,0.00,0.00,
1,17,14,16,13,0,0,bike,am,0,-96.711382,43.541280,-96.751035,43.529306,700.00,1400.00,6558557.00,183584768.00,2.98,3.51,0.00,0.00,
1,17,14,16,13,0,0,walk,am,0,-96.711382,43.541280,-96.751035,43.529306,700.00,1400.00,5636100.00,137287072.00,7.19,7.37,0.00,0.00,
1,17,15,16,14,0,0,auto,am,0,-96.711382,43.541280,-96.731504,43.529401,1500.00,3000.00,780.52,16175.81,13.91,13.89,0.00,0.00,
1,17,15,16,14,0,0,bike,am,0,-96.711382,43.541280,-96.731504,43.529401,1500.00,3000.00,7072319.50,170705216.00,2.66,2.88,0.00,0.00,
1,17,15,16,14,0,0,walk,am,0,-96.711382,43.541280,-96.731504,43.529401,1500.00,3000.00,3926392.50,88387232.00,4.14,4.18,0.00,0.00,
1,17,16,16,15,0,0,auto,am,0,-96.711382,43.541280,-96.711382,43.546744,2800.00,5600.00,297.14,6334.08,2.80,2.54,0.00,0.00,
1,17,16,16,15,0,0,bike,am,0,-96.711382,43.541280,-96.711382,43.546744,2800.00,5600.00,6087581.00,128029832.00,1.71,1.67,0.00,0.00,
1,17,16,16,15,0,0,walk,am,0,-96.711382,43.541280,-96.711382,43.546744,2800.00,5600.00,2384696.25,50849928.00,1.88,1.86,0.00,0.00,
1,17,18,16,17,0,0,auto,am,0,-96.711382,43.541280,-96.694078,43.546744,600.00,1200.00,304.57,6422.27,5.62,5.42,0.00,0.00,
1,17,18,16,17,0,0,bike,am,0,-96.711382,43.541280,-96.694078,43.546744,600.00,1200.00,17355420.00,309492736.00,2.65,2.49,0.00,0.00,
1,17,18,16,17,0,0,walk,am,0,-96.711382,43.541280,-96.694078,43.546744,600.00,1200.00,9633249.00,176404800.00,4.13,3.98,0.00,0.00,
1,17,19,16,18,0,0,auto,am,0,-96.711382,43.541280,-96.711316,43.529591,1700.00,3400.00,785.40,16281.65,16.57,16.47,0.00,0.00,
1,17,19,16,18,0,0,bike,am,0,-96.711382,43.541280,-96.711316,43.529591,1700.00,3400.00,4464102.50,90046184.00,1.57,1.53,0.00,0.00,
1,17,19,16,18,0,0,walk,am,0,-96.711382,43.541280,-96.711316,43.529591,1700.00,3400.00,1854403.50,37855168.00,1.83,1.81,0.00,0.00,
1,17,20,16,19,0,0,auto,am,0,-96.711382,43.541280,-96.711185,43.515333,1700.00,3400.00,316.33,6534.89,9.48,9.23,0.00,0.00,
1,17,20,16,19,0,0,bike,am,0,-96.711382,43.541280,-96.711185,43.515333,1700.00,3400.00,7069785.00,139311456.00,3.89,3.82,0.00,0.00,
1,17,20,16,19,0,0,walk,am,0,-96.711382,43.541280,-96.711185,43.515333,1700.00,3400.00,3345602.25,66963312.00,5.17,5.15,0.00,0.00,
1,17,21,16,20,0,0,auto,am,0,-96.711382,43.541280,-96.730979,43.510485,600.00,1200.00,544.24,11745.66,15.42,15.38,0.00,0.00,
1,17,21,16,20,0,0,bike,am,0,-96.711382,43.541280,-96.730979,43.510485,600.00,1200.00,7578969.00,149154512.00,5.88,5.36,0.00,0.00,
1,17,21,16,20,0,0,walk,am,0,-96.711382,43.541280,-96.730979,43.510485,600.00,1200.00,4256603.00,89394536.00,9.27,9.02,0.00,0.00,
1,17,22,16,21,0,0,auto,am,0,-96.711382,43.541280,-96.731241,43.514858,1700.00,3400.00,761.34,15061.67,15.22,15.05,0.00,0.00,
1,17,22,16,21,0,0,bike,am,0,-96.711382,43.541280,-96.731241,43.514858,1700.00,3400.00,2133662.50,42784780.00,1.11,1.11,0.00,0.00,
1,17,22,16,21,0,0,walk,am,0,-96.711382,43.541280,-96.731241,43.514858,1700.00,3400.00,4337679.00,84626720.00,7.19,6.77,0.00,0.00,
1,17,23,16,22,0,0,auto,am,0,-96.711382,43.541280,-96.750904,43.514858,600.00,1200.00,894.74,17621.83,19.38,19.01,0.00,0.00,
1,17,23,16,22,0,0,bike,am,0,-96.711382,43.541280,-96.750904,43.514858,600.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,17,23,16,22,0,0,walk,am,0,-96.711382,43.541280,-96.750904,43.514858,600.00,1200.00,4416206.00,72885264.00,6.79,5.05,0.00,0.00,
1,17,24,16,23,0,0,auto,am,0,-96.711382,43.541280,-96.749200,43.503164,300.00,600.00,698.09,14588.37,19.21,18.95,0.00,0.00,
1,17,24,16,23,0,0,bike,am,0,-96.711382,43.541280,-96.749200,43.503164,300.00,600.00,7899208.50,150938672.00,6.55,5.82,0.00,0.00,
