link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,ref_volume,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,VDF_cp,VDF_cd,VDF_n,VDF_s,geometry
76,,639,640,Highway,1,1,2.93054,1,60,3000,624.4192424,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.816107 41.723559, -87.873265 41.721759)"
76,,639,641,Highway,1,1,3.05061,1,60,8500,775.87,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.816132 41.723532, -87.814941 41.678514)"
76,,640,94,Highway,1,1,0.86267,1,60,49500,357.15,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.873280 41.721754, -87.885178 41.712748)"
76,,640,635,Highway,1,1,2.93054,1,60,1000,1390.446389,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.873238 41.721734, -87.875620 41.764951)"
76,,640,638,Highway,1,1,5.47847,1,60,1500,390.46,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.873277 41.721756, -87.957824 41.672235)"
76,,640,639,Highway,1,1,2.93054,1,60,3000,1688.75,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.873263 41.721707, -87.816105 41.723507)"
76,,640,642,Highway,1,1,2.93054,1,60,2000,521.1780869,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.873290 41.721732, -87.870909 41.678514)"
76,,641,95,Highway,1,1,0.86267,1,60,49500,2498.61,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.814931 41.678536, -87.826836 41.669531)"
76,,641,639,Highway,1,1,3.05061,1,60,8500,2559.612662,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.814889 41.678516, -87.816080 41.723534)"
76,,641,642,Highway,1,1,2.867,1,60,6500,1322.170758,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.814915 41.678541, -87.870883 41.678541)"
76,,641,646,Highway,1,1,2.93054,1,60,7000,1719.792103,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.814914 41.678489, -87.757756 41.680290)"
76,,641,648,Highway,1,1,2.98962,1,60,500,490.88,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.814941 41.678514, -87.813750 41.634396)"
76,,642,96,Highway,1,1,0.86267,1,60,49500,468.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.870899 41.678536, -87.882798 41.669531)"
76,,642,638,Highway,1,1,4.47343,1,60,3000,1059.266418,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.870885 41.678541, -87.957813 41.672238)"
76,,642,640,Highway,1,1,2.93054,1,60,2000,1686.915233,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.870857 41.678516, -87.873238 41.721734)"
76,,642,641,Highway,1,1,2.867,1,60,6500,1416.06,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.870883 41.678489, -87.814915 41.678489)"
76,,642,649,Highway,1,1,3.05244,1,60,2000,692.91,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.870909 41.678514, -87.868527 41.633496)"
76,,643,97,Highway,1,1,0.86267,1,60,49500,7196.6,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.702996 41.731658, -87.714898 41.722654)"
76,,643,576,Highway,1,1,1.65714,1,60,3000,3355.137757,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.702954 41.731633, -87.699381 41.755942)"
76,,643,578,Highway,1,1,2.3188,1,60,12000,3472.19,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.702992 41.731614, -87.666077 41.711806)"
76,,643,644,Highway,1,1,2.90824,1,60,8000,4514.927033,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.702983 41.731663, -87.758950 41.724460)"
76,,644,98,Highway,1,1,0.86267,1,60,49500,6973.45,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.758963 41.724455, -87.770867 41.715452)"
76,,644,506,Highway,1,1,2.41317,1,60,5000,5118.008087,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.758953 41.724460, -87.804204 41.714556)"
76,,644,637,Highway,1,1,2.86959,1,60,5000,5069.991023,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.758921 41.724435, -87.761303 41.766752)"
76,,644,643,Highway,1,1,2.90824,1,60,8000,3976.928737,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.758944 41.724408, -87.702977 41.731611)"
76,,644,646,Highway,1,1,2.98962,1,60,5500,2647.9193,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.758973 41.724433, -87.757783 41.680315)"
76,,645,99,Highway,1,1,0.86267,1,60,49500,4583.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698233 41.672233, -87.710137 41.663229)"
76,,645,578,Highway,1,1,3.14904,1,60,6000,2787.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698197 41.672196, -87.666045 41.711813)"
76,,645,646,Highway,1,1,3.09902,1,60,6000,4516.626586,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698213 41.672238, -87.757753 41.680342)"
76,,645,647,Highway,1,1,2.50769,1,60,10000,2695.29,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698218 41.672186, -87.649395 41.669485)"
76,,645,652,Highway,1,1,2.38213,1,60,10000,1928.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698243 41.672210, -87.695861 41.637096)"
76,,646,100,Highway,1,1,0.86267,1,60,49500,4107.96,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757773 41.680337, -87.769677 41.671331)"
76,,646,507,Highway,1,1,0.2728,1,60,1500,2264,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757779 41.680302, -87.755397 41.676700)"
76,,646,641,Highway,1,1,2.93054,1,60,7000,2881.881913,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757758 41.680342, -87.814916 41.678541)"
76,,646,644,Highway,1,1,2.98962,1,60,5500,3999.903637,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757731 41.680317, -87.758921 41.724435)"
76,,646,645,Highway,1,1,3.09902,1,60,6000,3425.05,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757761 41.680290, -87.698221 41.672186)"
76,,646,653,Highway,1,1,2.93054,1,60,4500,1379.917387,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757783 41.680315, -87.755401 41.637097)"
76,,647,101,Highway,1,1,0.86267,1,60,49500,2787.21,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.649410 41.669532, -87.661317 41.660528)"
76,,647,524,Highway,1,1,0.80233,1,60,5500,3836.214613,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.649391 41.669537, -87.664871 41.671338)"
76,,647,579,Highway,1,1,2.26687,1,60,5500,2657.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.649386 41.669486, -87.608899 41.682992)"
76,,647,645,Highway,1,1,2.50769,1,60,10000,3031.731533,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.649393 41.669537, -87.698216 41.672238)"
76,,647,657,Highway,1,1,2.17984,1,60,3500,3497.58,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.649418 41.669501, -87.636319 41.638889)"
76,,648,102,Highway,1,1,0.86267,1,60,49500,2676.83,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.813740 41.634418, -87.825646 41.625414)"
76,,648,641,Highway,1,1,2.98962,1,60,500,764.4436093,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.813698 41.634398, -87.814889 41.678516)"
76,,648,649,Highway,1,1,2.80666,1,60,3000,1116.286389,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.813724 41.634423, -87.868501 41.633523)"
76,,648,650,Highway,1,1,2.93371,1,60,3500,959.38,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.813750 41.634395, -87.810178 41.591177)"
76,,648,653,Highway,1,1,2.9946,1,60,5000,3108.740002,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.813723 41.634371, -87.755374 41.637072)"
76,,649,103,Highway,1,1,0.86267,1,60,49500,1692.02,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.868517 41.633518, -87.880418 41.624514)"
76,,649,642,Highway,1,1,3.05244,1,60,2000,1875.042807,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.868475 41.633498, -87.870857 41.678516)"
76,,649,648,Highway,1,1,2.80666,1,60,3000,1037.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.868501 41.633471, -87.813724 41.634371)"
76,,649,651,Highway,1,1,2.92864,1,60,2000,677.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.868527 41.633498, -87.869718 41.590280)"
76,,649,825,Highway,1,1,3.05,1,60,1500,887.7335816,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.868501 41.633523, -87.928041 41.633523)"
76,,650,104,Highway,1,1,0.86267,1,60,49500,2159.55,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810168 41.591200, -87.822068 41.582197)"
76,,650,453,Highway,1,1,2.62016,1,60,500,597.64,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810177 41.591186, -87.820894 41.553371)"
76,,650,648,Highway,1,1,2.93371,1,60,3500,1474.97,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810126 41.591181, -87.813698 41.634399)"
76,,650,651,Highway,1,1,3.05061,1,60,2500,1091.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810152 41.591205, -87.869692 41.590305)"
76,,650,655,Highway,1,1,2.928,1,60,3000,1461.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810152 41.591153, -87.752993 41.591153)"
76,,651,105,Highway,1,1,0.86267,1,60,49500,868.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.869708 41.590300, -87.881608 41.581297)"
76,,651,649,Highway,1,1,2.92864,1,60,2000,1403.73,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.869666 41.590278, -87.868475 41.633496)"
76,,651,650,Highway,1,1,3.05061,1,60,2500,1096,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.869692 41.590253, -87.810152 41.591153)"
76,,651,827,Highway,1,1,2.93054,1,60,1000,422.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.869693 41.590305, -87.926851 41.588504)"
76,,651,842,Highway,1,1,2.93371,1,60,2000,441.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.869718 41.590277, -87.866145 41.547059)"
76,,652,106,Highway,1,1,0.86267,1,60,49500,3338.87,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.695851 41.637119, -87.707757 41.628115)"
76,,652,452,Highway,1,1,2.16185,1,60,7000,2458.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.695859 41.637107, -87.707767 41.606495)"
76,,652,525,Highway,1,1,1.06706,1,60,5000,1870.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.695846 41.637074, -87.677984 41.628971)"
76,,652,645,Highway,1,1,2.38213,1,60,10000,4144.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.695809 41.637100, -87.698191 41.672214)"
76,,652,653,Highway,1,1,3.05,1,60,4500,1944.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.695835 41.637124, -87.755375 41.637124)"
76,,653,107,Highway,1,1,0.86267,1,60,49500,2602.56,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.755391 41.637119, -87.767297 41.628115)"
76,,653,646,Highway,1,1,2.93054,1,60,4500,3453.430002,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.755349 41.637099, -87.757731 41.680317)"
76,,653,648,Highway,1,1,2.9946,1,60,5000,1940.58,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.755376 41.637124, -87.813725 41.634423)"
76,,653,652,Highway,1,1,3.05,1,60,4500,2780.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.755375 41.637072, -87.695835 41.637072)"
76,,653,655,Highway,1,1,3.11339,1,60,2500,835.3873869,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.755401 41.637097, -87.753019 41.591178)"
76,,654,108,Highway,1,1,0.86267,1,60,49500,3288.06,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.694660 41.593001, -87.706567 41.583998)"
76,,654,451,Highway,1,1,2.00652,1,60,5000,1026.245472,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.694651 41.593005, -87.731566 41.583101)"
76,,654,452,Highway,1,1,1.13467,1,60,7000,4869.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.694625 41.592998, -87.707724 41.606504)"
76,,654,659,Highway,1,1,3.05061,1,60,5500,2218.14,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.694644 41.592954, -87.635104 41.592054)"
76,,654,662,Highway,1,1,3.05061,1,60,5000,2106.54,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.694670 41.592979, -87.693479 41.547961)"
76,,655,109,Highway,1,1,0.86267,1,60,49500,2867.13,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.753009 41.591200, -87.764909 41.582197)"
76,,655,451,Highway,1,1,1.2276,1,60,5000,2535.81,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.753002 41.591155, -87.731568 41.583052)"
76,,655,650,Highway,1,1,2.928,1,60,3000,986.1841116,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.752993 41.591205, -87.810152 41.591205)"
76,,655,653,Highway,1,1,3.11339,1,60,2500,1548.63,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.752967 41.591180, -87.755349 41.637099)"
76,,655,663,Highway,1,1,2.93371,1,60,6000,648.31,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.753019 41.591177, -87.749447 41.547960)"
76,,656,110,Highway,1,1,0.86267,1,60,49500,4214.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.577962 41.637119, -87.589867 41.628115)"
76,,656,579,Highway,1,1,3.49195,1,60,3000,2465.997138,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.577924 41.637113, -87.608885 41.683032)"
76,,656,657,Highway,1,1,2.99149,1,60,7000,2704.83,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.577945 41.637124, -87.636294 41.638925)"
76,,656,658,Highway,1,1,3.05061,1,60,4000,2028.752862,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.577972 41.637097, -87.576781 41.592079)"
76,,656,660,Highway,1,1,2.318,1,60,3000,2953.687846,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.577946 41.637072, -87.532695 41.637072)"
76,,657,111,Highway,1,1,0.86267,1,60,49500,5151.92,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.636311 41.638920, -87.648217 41.629915)"
76,,657,525,Highway,1,1,2.23796,1,60,5000,2196.153855,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.636301 41.638924, -87.677979 41.629020)"
76,,657,647,Highway,1,1,2.17984,1,60,3500,4197.156145,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.636271 41.638909, -87.649370 41.669521)"
76,,657,656,Highway,1,1,2.99149,1,60,7000,2524.467846,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.636296 41.638873, -87.577947 41.637072)"
76,,657,659,Highway,1,1,3.17259,1,60,15000,1678.48,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.636321 41.638898, -87.635130 41.592079)"
76,,658,112,Highway,1,1,0.86267,1,60,49500,3575.4,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576771 41.592101, -87.588677 41.583097)"
76,,658,510,Highway,1,1,1.04948,1,60,4000,3341.850573,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576774 41.592098, -87.588682 41.579493)"
76,,658,656,Highway,1,1,3.05061,1,60,4000,1737.66,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576729 41.592081, -87.577920 41.637099)"
76,,658,659,Highway,1,1,2.989,1,60,5500,801.5648049,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576755 41.592106, -87.635104 41.592106)"
76,,658,661,Highway,1,1,2.3188,1,60,6000,2416.723304,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576754 41.592054, -87.531504 41.592954)"
76,,659,113,Highway,1,1,0.86267,1,60,49500,5118.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635120 41.592101, -87.647027 41.583097)"
76,,659,509,Highway,1,1,1.09969,1,60,5000,3720.775382,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635124 41.592097, -87.647032 41.578591)"
76,,659,654,Highway,1,1,3.05061,1,60,5500,1844.5,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635104 41.592106, -87.694644 41.593006)"
76,,659,657,Highway,1,1,3.17259,1,60,15000,1785.64,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635078 41.592081, -87.636269 41.638900)"
76,,659,658,Highway,1,1,2.989,1,60,5500,36.49461806,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635104 41.592054, -87.576755 41.592054)"
76,,660,114,Highway,1,1,0.86267,1,60,49500,1529.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.532711 41.637119, -87.544617 41.628115)"
76,,660,582,Highway,1,1,4.07195,1,60,3500,3241.704577,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.532669 41.637103, -87.544577 41.696527)"
76,,660,656,Highway,1,1,2.318,1,60,3000,2864.75,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.532695 41.637124, -87.577946 41.637124)"
76,,660,661,Highway,1,1,2.98962,1,60,5000,1117.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.532721 41.637097, -87.531531 41.592979)"
76,,660,902,Highway,1,1,3.47218,1,60,4500,4286.05,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.532701 41.637073, -87.468398 41.620866)"
76,,661,115,Highway,1,1,0.86267,1,60,49500,4279.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.531521 41.593001, -87.543427 41.583998)"
76,,661,512,Highway,1,1,1.09969,1,60,2000,1573.685423,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.531525 41.592997, -87.543433 41.579492)"
76,,661,658,Highway,1,1,2.3188,1,60,6000,2449.492516,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.531506 41.593006, -87.576756 41.592106)"
76,,661,660,Highway,1,1,2.98962,1,60,5000,1144.216731,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.531479 41.592981, -87.532669 41.637099)"
76,,661,902,Highway,1,1,3.74542,1,60,3500,2098.57014,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.531494 41.592956, -87.468381 41.620867)"
76,,662,116,Highway,1,1,0.86267,1,60,49500,2162.47,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.693469 41.547983, -87.705376 41.538981)"
76,,662,449,Highway,1,1,2.63362,1,60,2000,685.6245284,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.693458 41.547988, -87.743472 41.538984)"
76,,662,654,Highway,1,1,3.05061,1,60,5000,3207.435472,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.693427 41.547963, -87.694618 41.592981)"
76,,662,664,Highway,1,1,2.99149,1,60,4500,1586.73,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.693479 41.547961, -87.691098 41.503843)"
76,,662,667,Highway,1,1,2.989,1,60,2500,830.67,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.693453 41.547936, -87.635104 41.547936)"
76,,663,117,Highway,1,1,0.86267,1,60,49500,533.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749437 41.547983, -87.761338 41.538981)"
76,,663,449,Highway,1,1,0.682,1,60,2000,1364.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749443 41.547948, -87.743489 41.538944)"
76,,663,655,Highway,1,1,2.93371,1,60,6000,1346.04864,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749395 41.547964, -87.752967 41.591181)"
76,,663,665,Highway,1,1,2.98962,1,60,2000,148.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749447 41.547961, -87.748256 41.503843)"
76,,663,841,Highway,1,1,3.05061,1,60,3500,642.44,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749421 41.547988, -87.808961 41.547087)"
76,,664,118,Highway,1,1,0.86267,1,60,49500,3764.94,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.691088 41.503865, -87.702988 41.494860)"
76,,664,448,Highway,1,1,2.75245,1,60,3500,1871.31,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.691076 41.503870, -87.743471 41.494866)"
76,,664,662,Highway,1,1,2.99149,1,60,4500,2462.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.691046 41.503845, -87.693427 41.547963)"
76,,664,669,Highway,1,1,2.92864,1,60,5500,3377.640881,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.691072 41.503818, -87.633913 41.504718)"
76,,664,849,Highway,1,1,4.45801,1,60,5500,624.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.691096 41.503854, -87.716103 41.440828)"
76,,665,119,Highway,1,1,0.86267,1,60,49500,1072.54,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.748246 41.503865, -87.760148 41.494860)"
76,,665,448,Highway,1,1,0.65699,1,60,3500,1645.048727,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.748253 41.503832, -87.743490 41.494828)"
76,,665,663,Highway,1,1,2.98962,1,60,2000,476.5564872,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.748204 41.503845, -87.749395 41.547963)"
76,,665,843,Highway,1,1,2.928,1,60,2000,723.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.748230 41.503870, -87.805389 41.503870)"
76,,665,849,Highway,1,1,4.57663,1,60,1000,112.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.748253 41.503832, -87.716102 41.440806)"
76,,666,120,Highway,1,1,0.86267,1,60,49500,1520.72,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576771 41.547983, -87.588677 41.538981)"
76,,666,510,Highway,1,1,2.22043,1,60,4000,754,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576731 41.547971, -87.588639 41.579484)"
76,,666,521,Highway,1,1,0.793,1,60,1500,1554.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576778 41.547975, -87.582732 41.537170)"
76,,666,667,Highway,1,1,2.989,1,60,2000,1246.17,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576755 41.547988, -87.635104 41.547988)"
76,,666,668,Highway,1,1,2.92864,1,60,3000,354.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.576781 41.547961, -87.575590 41.504743)"
76,,667,121,Highway,1,1,0.86267,1,60,49500,3103.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635120 41.547983, -87.647027 41.538981)"
76,,667,509,Highway,1,1,2.16185,1,60,5000,1966.45,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635080 41.547971, -87.646988 41.578583)"
76,,667,662,Highway,1,1,2.989,1,60,2500,912.2,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635104 41.547988, -87.693453 41.547988)"
76,,667,666,Highway,1,1,2.989,1,60,2000,1489.75,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635104 41.547936, -87.576755 41.547936)"
76,,667,669,Highway,1,1,2.92864,1,60,7000,1412.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.635130 41.547961, -87.633939 41.504743)"
76,,668,122,Highway,1,1,0.86267,1,60,49500,1856.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.575580 41.504765, -87.587487 41.495760)"
76,,668,519,Highway,1,1,0.35569,1,60,2000,3348.722154,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.575584 41.504760, -87.579157 41.500258)"
76,,668,666,Highway,1,1,2.92864,1,60,3000,519.4,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.575538 41.504745, -87.576729 41.547963)"
76,,668,669,Highway,1,1,2.989,1,60,3500,2463.48,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.575564 41.504770, -87.633913 41.504770)"
76,,668,850,Highway,1,1,2.989,1,60,4500,597.31,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.575590 41.504744, -87.575590 41.460626)"
76,,669,123,Highway,1,1,0.86267,1,60,49500,4567.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.633929 41.504765, -87.645837 41.495760)"
76,,669,664,Highway,1,1,2.92864,1,60,5500,3342.86,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.633913 41.504770, -87.691072 41.503870)"
76,,669,667,Highway,1,1,2.92864,1,60,7000,1883.02,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.633887 41.504745, -87.635078 41.547963)"
76,,669,668,Highway,1,1,2.989,1,60,3500,2370.642154,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.633913 41.504718, -87.575564 41.504718)"
76,,669,851,Highway,1,1,2.93054,1,60,5500,431.8987267,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.633939 41.504743, -87.631558 41.461526)"
76,,670,124,Highway,1,1,0.86267,1,60,49500,1015.14,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530330 41.529975, -87.542237 41.520971)"
76,,670,512,Highway,1,1,3.42144,1,60,2000,251.29,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530289 41.529961, -87.543388 41.579482)"
76,,670,519,Highway,1,1,3.21048,1,60,2000,1071.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530328 41.529976, -87.579151 41.500264)"
76,,670,521,Highway,1,1,2.728,1,60,1500,885.78,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530310 41.529980, -87.582705 41.537183)"
76,,670,854,Highway,1,1,5.91731,1,60,500,21,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530340 41.529954, -87.529149 41.442619)"
76,,670,902,Highway,1,1,6.92961,1,60,500,651.9371354,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530292 41.529939, -87.468370 41.620876)"
76,,670,905,Highway,1,1,4.72268,1,60,1000,615.29,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.530326 41.529931, -87.455305 41.489415)"
76,,671,125,Highway,1,1,0.86267,1,60,49500,1002.16,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.162645 41.978358, -88.174546 41.969355)"
76,,671,602,Highway,1,1,2.86959,1,60,3500,1592.9,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.162603 41.978336, -88.160221 42.020653)"
76,,671,672,Highway,1,1,2.87283,1,60,2500,1086.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.162630 41.978363, -88.218597 41.975662)"
76,,671,673,Highway,1,1,2.99149,1,60,4500,3137.183899,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.162655 41.978336, -88.160273 41.934218)"
