name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_PHF1,VDF_mu1
,9068,,4371,889,,56.39039236,2,59,,connector,1,"LINESTRING (-122.3183044249926 47.64743270869308, -122.3179461 47.6478787)",all,1,1,100
,9069,,889,4371,,56.39039236,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3183044249926 47.64743270869308)",all,1,1,100
,9070,,4372,408,,70.25200922,2,59,,connector,1,"LINESTRING (-122.3192665251819 47.64823129608951, -122.3187477 47.6487576)",all,1,1,100
,9071,,408,4372,,70.25200922,2,59,,connector,1,"LINESTRING (-122.3187477 47.6487576, -122.3192665251819 47.64823129608951)",all,1,1,100
,9072,,4373,889,,63.95565773,2,59,,connector,1,"LINESTRING (-122.3184876919438 47.64743407496153, -122.3179461 47.6478787)",all,1,1,100
,9073,,889,4373,,63.95565773,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3184876919438 47.64743407496153)",all,1,1,100
,9074,,4374,413,,44.71705459,2,59,,connector,1,"LINESTRING (-122.3210464043182 47.64834954669031, -122.3207466 47.6486973)",all,1,1,100
,9075,,413,4374,,44.71705459,2,59,,connector,1,"LINESTRING (-122.3207466 47.6486973, -122.3210464043182 47.64834954669031)",all,1,1,100
,9076,,4375,227,,33.55504659,2,59,,connector,1,"LINESTRING (-122.3218418524696 47.64847683400242, -122.3221289 47.6487085)",all,1,1,100
,9077,,227,4375,,33.55504659,2,59,,connector,1,"LINESTRING (-122.3221289 47.6487085, -122.3218418524696 47.64847683400242)",all,1,1,100
,9078,,4376,413,,55.38823631,2,59,,connector,1,"LINESTRING (-122.3212561407698 47.64833634224998, -122.3207466 47.6486973)",all,1,1,100
,9079,,413,4376,,55.38823631,2,59,,connector,1,"LINESTRING (-122.3207466 47.6486973, -122.3212561407698 47.64833634224998)",all,1,1,100
,9080,,4377,407,,143.999218,2,59,,connector,1,"LINESTRING (-122.3193972765764 47.64732457961374, -122.3184728 47.64846)",all,1,1,100
,9081,,407,4377,,143.999218,2,59,,connector,1,"LINESTRING (-122.3184728 47.64846, -122.3193972765764 47.64732457961374)",all,1,1,100
,9082,,4378,413,,24.73249875,2,59,,connector,1,"LINESTRING (-122.320829014452 47.64848191613564, -122.3207466 47.6486973)",all,1,1,100
,9083,,413,4378,,24.73249875,2,59,,connector,1,"LINESTRING (-122.3207466 47.6486973, -122.320829014452 47.64848191613564)",all,1,1,100
,9084,,4379,413,,43.82875269,2,59,,connector,1,"LINESTRING (-122.3212382754128 47.64848364135683, -122.3207466 47.6486973)",all,1,1,100
,9085,,413,4379,,43.82875269,2,59,,connector,1,"LINESTRING (-122.3207466 47.6486973, -122.3212382754128 47.64848364135683)",all,1,1,100
,9086,,4380,418,,55.95269685,2,59,,connector,1,"LINESTRING (-122.3212910220531 47.64931597654609, -122.3212665 47.6498189)",all,1,1,100
,9087,,418,4380,,55.95269685,2,59,,connector,1,"LINESTRING (-122.3212665 47.6498189, -122.3212910220531 47.64931597654609)",all,1,1,100
,9088,,4381,413,,54.88413552,2,59,,connector,1,"LINESTRING (-122.3205620191766 47.64821963523641, -122.3207466 47.6486973)",all,1,1,100
,9089,,413,4381,,54.88413552,2,59,,connector,1,"LINESTRING (-122.3207466 47.6486973, -122.3205620191766 47.64821963523641)",all,1,1,100
,9090,,4382,418,,42.71494185,2,59,,connector,1,"LINESTRING (-122.321194851055 47.64943779971399, -122.3212665 47.6498189)",all,1,1,100
,9091,,418,4382,,42.71494185,2,59,,connector,1,"LINESTRING (-122.3212665 47.6498189, -122.321194851055 47.64943779971399)",all,1,1,100
,9092,,4383,209,,41.34009618,2,59,,connector,1,"LINESTRING (-122.3169612809425 47.64727358511508, -122.317107 47.646915)",all,1,1,100
,9093,,209,4383,,41.34009618,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.3169612809425 47.64727358511508)",all,1,1,100
,9094,,4384,209,,67.72747498,2,59,,connector,1,"LINESTRING (-122.3165442447019 47.64739170968179, -122.317107 47.646915)",all,1,1,100
,9095,,209,4384,,67.72747498,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.3165442447019 47.64739170968179)",all,1,1,100
,9096,,4385,209,,73.1775633,2,59,,connector,1,"LINESTRING (-122.3166879371391 47.64750946882663, -122.317107 47.646915)",all,1,1,100
,9097,,209,4385,,73.1775633,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.3166879371391 47.64750946882663)",all,1,1,100
,9098,,4386,209,,65.32609859,2,59,,connector,1,"LINESTRING (-122.3172429049511 47.64749531335882, -122.317107 47.646915)",all,1,1,100
,9099,,209,4386,,65.32609859,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.3172429049511 47.64749531335882)",all,1,1,100
,9100,,4387,209,,71.83887763,2,59,,connector,1,"LINESTRING (-122.3170597006332 47.64756027623583, -122.317107 47.646915)",all,1,1,100
,9101,,209,4387,,71.83887763,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.3170597006332 47.64756027623583)",all,1,1,100
,9102,,4388,889,,44.45872763,2,59,,connector,1,"LINESTRING (-122.3173856 47.64774724999999, -122.3179461 47.6478787)",all,1,1,100
,9103,,889,4388,,44.45872763,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3173856 47.64774724999999)",all,1,1,100
,9104,,4389,889,,74.94104178,2,59,,connector,1,"LINESTRING (-122.3169464456679 47.64790488718102, -122.3179461 47.6478787)",all,1,1,100
,9105,,889,4389,,74.94104178,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3169464456679 47.64790488718102)",all,1,1,100
,9106,,4390,889,,60.41287002,2,59,,connector,1,"LINESTRING (-122.3171514485409 47.64797137055117, -122.3179461 47.6478787)",all,1,1,100
,9107,,889,4390,,60.41287002,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3171514485409 47.64797137055117)",all,1,1,100
,9108,,4391,889,,32.21001788,2,59,,connector,1,"LINESTRING (-122.3175241462445 47.64782299014102, -122.3179461 47.6478787)",all,1,1,100
,9109,,889,4391,,32.21001788,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3175241462445 47.64782299014102)",all,1,1,100
,9110,,4392,889,,24.75208771,2,59,,connector,1,"LINESTRING (-122.3176371716794 47.64795767540377, -122.3179461 47.6478787)",all,1,1,100
,9111,,889,4392,,24.75208771,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3176371716794 47.64795767540377)",all,1,1,100
,9112,,4393,889,,55.33042541,2,59,,connector,1,"LINESTRING (-122.3173660369032 47.6481867523484, -122.3179461 47.6478787)",all,1,1,100
,9113,,889,4393,,55.33042541,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3173660369032 47.6481867523484)",all,1,1,100
,9114,,4394,690,,51.20238235,2,59,,connector,1,"LINESTRING (-122.3174940290287 47.64833236523552, -122.3180062 47.6486373)",all,1,1,100
,9115,,690,4394,,51.20238235,2,59,,connector,1,"LINESTRING (-122.3180062 47.6486373, -122.3174940290287 47.64833236523552)",all,1,1,100
,9116,,4395,889,,33.58081586,2,59,,connector,1,"LINESTRING (-122.3178299609877 47.64817038832545, -122.3179461 47.6478787)",all,1,1,100
,9117,,889,4395,,33.58081586,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3178299609877 47.64817038832545)",all,1,1,100
,9118,,4396,690,,36.6270882,2,59,,connector,1,"LINESTRING (-122.3176720432152 47.6483968314903, -122.3180062 47.6486373)",all,1,1,100
,9119,,690,4396,,36.6270882,2,59,,connector,1,"LINESTRING (-122.3180062 47.6486373, -122.3176720432152 47.6483968314903)",all,1,1,100
,9120,,4397,690,,22.51631972,2,59,,connector,1,"LINESTRING (-122.3180284928964 47.64843536356073, -122.3180062 47.6486373)",all,1,1,100
,9121,,690,4397,,22.51631972,2,59,,connector,1,"LINESTRING (-122.3180062 47.6486373, -122.3180284928964 47.64843536356073)",all,1,1,100
,9122,,4398,889,,50.95368169,2,59,,connector,1,"LINESTRING (-122.3173368895845 47.64808251602987, -122.3179461 47.6478787)",all,1,1,100
,9123,,889,4398,,50.95368169,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3173368895845 47.64808251602987)",all,1,1,100
,9124,,4399,209,,88.51055042,2,59,,connector,1,"LINESTRING (-122.3167243824904 47.64766810266827, -122.317107 47.646915)",all,1,1,100
,9125,,209,4399,,88.51055042,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.3167243824904 47.64766810266827)",all,1,1,100
,9126,,4400,889,,27.61698951,2,59,,connector,1,"LINESTRING (-122.3177478449476 47.64808809640355, -122.3179461 47.6478787)",all,1,1,100
,9127,,889,4400,,27.61698951,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3177478449476 47.64808809640355)",all,1,1,100
,9128,,4401,889,,46.03680367,2,59,,connector,1,"LINESTRING (-122.3173316542769 47.64787076842867, -122.3179461 47.6478787)",all,1,1,100
,9129,,889,4401,,46.03680367,2,59,,connector,1,"LINESTRING (-122.3179461 47.6478787, -122.3173316542769 47.64787076842867)",all,1,1,100
,9130,,4402,209,,87.38879673,2,59,,connector,1,"LINESTRING (-122.317071898931 47.64770055048459, -122.317107 47.646915)",all,1,1,100
,9131,,209,4402,,87.38879673,2,59,,connector,1,"LINESTRING (-122.317107 47.646915, -122.317071898931 47.64770055048459)",all,1,1,100
,9132,,4403,248,,51.16577701,2,59,,connector,1,"LINESTRING (-122.3023190143551 47.66628277593843, -122.3019162 47.6659111)",all,1,1,100
,9133,,248,4403,,51.16577701,2,59,,connector,1,"LINESTRING (-122.3019162 47.6659111, -122.3023190143551 47.66628277593843)",all,1,1,100
,9134,,4404,304,,49.3864414,2,59,,connector,1,"LINESTRING (-122.2900296864901 47.65873213150451, -122.2901867 47.6591635)",all,1,1,100
,9135,,304,4404,,49.3864414,2,59,,connector,1,"LINESTRING (-122.2901867 47.6591635, -122.2900296864901 47.65873213150451)",all,1,1,100
,9136,,4405,304,,23.4949234,2,59,,connector,1,"LINESTRING (-122.2900359279208 47.65934879162207, -122.2901867 47.6591635)",all,1,1,100
,9137,,304,4405,,23.4949234,2,59,,connector,1,"LINESTRING (-122.2901867 47.6591635, -122.2900359279208 47.65934879162207)",all,1,1,100
,9138,,4406,451,,25.65205208,2,59,,connector,1,"LINESTRING (-122.2900633087665 47.66007749436884, -122.2900982 47.659848)",all,1,1,100
,9139,,451,4406,,25.65205208,2,59,,connector,1,"LINESTRING (-122.2900982 47.659848, -122.2900633087665 47.66007749436884)",all,1,1,100
,9140,,4407,304,,21.52194134,2,59,,connector,1,"LINESTRING (-122.2900476437782 47.65899411885157, -122.2901867 47.6591635)",all,1,1,100
,9141,,304,4407,,21.52194134,2,59,,connector,1,"LINESTRING (-122.2901867 47.6591635, -122.2900476437782 47.65899411885157)",all,1,1,100
,9142,,4408,451,,18.60631215,2,59,,connector,1,"LINESTRING (-122.2900584731213 47.65968282260766, -122.2900982 47.659848)",all,1,1,100
,9143,,451,4408,,18.60631215,2,59,,connector,1,"LINESTRING (-122.2900982 47.659848, -122.2900584731213 47.65968282260766)",all,1,1,100
,9144,,4409,453,,20.8966845,2,59,,connector,1,"LINESTRING (-122.2900579722872 47.66036597187112, -122.2901512 47.6605431)",all,1,1,100
,9145,,453,4409,,20.8966845,2,59,,connector,1,"LINESTRING (-122.2901512 47.6605431, -122.2900579722872 47.66036597187112)",all,1,1,100
,9146,,4410,451,,26.51165203,2,59,,connector,1,"LINESTRING (-122.2898662251851 47.65966790337804, -122.2900982 47.659848)",all,1,1,100
,9147,,451,4410,,26.51165203,2,59,,connector,1,"LINESTRING (-122.2900982 47.659848, -122.2898662251851 47.65966790337804)",all,1,1,100
,9148,,4411,453,,28.21416189,2,59,,connector,1,"LINESTRING (-122.2898661735119 47.66037718194427, -122.2901512 47.6605431)",all,1,1,100
,9149,,453,4411,,28.21416189,2,59,,connector,1,"LINESTRING (-122.2901512 47.6605431, -122.2898661735119 47.66037718194427)",all,1,1,100
,9150,,4412,304,,35.9045368,2,59,,connector,1,"LINESTRING (-122.2898025284632 47.65935665509006, -122.2901867 47.6591635)",all,1,1,100
,9151,,304,4412,,35.9045368,2,59,,connector,1,"LINESTRING (-122.2901867 47.6591635, -122.2898025284632 47.65935665509006)",all,1,1,100
,9152,,4413,451,,31.31210322,2,59,,connector,1,"LINESTRING (-122.2898184795941 47.66005728944987, -122.2900982 47.659848)",all,1,1,100
,9153,,451,4413,,31.31210322,2,59,,connector,1,"LINESTRING (-122.2900982 47.659848, -122.2898184795941 47.66005728944987)",all,1,1,100
,9154,,4414,719,,37.83117964,2,59,,connector,1,"LINESTRING (-122.2896697623994 47.65870601993323, -122.2892883 47.658483)",all,1,1,100
,9155,,719,4414,,37.83117964,2,59,,connector,1,"LINESTRING (-122.2892883 47.658483, -122.2896697623994 47.65870601993323)",all,1,1,100
,9156,,4415,451,,39.12196579,2,59,,connector,1,"LINESTRING (-122.28968319106 47.65963433317448, -122.2900982 47.659848)",all,1,1,100
,9157,,451,4415,,39.12196579,2,59,,connector,1,"LINESTRING (-122.2900982 47.659848, -122.28968319106 47.65963433317448)",all,1,1,100
,9158,,4416,244,,36.33362662,2,59,,connector,1,"LINESTRING (-122.2896809408103 47.66039247214514, -122.2892419 47.6605315)",all,1,1,100
,9159,,244,4416,,36.33362662,2,59,,connector,1,"LINESTRING (-122.2892419 47.6605315, -122.2896809408103 47.66039247214514)",all,1,1,100
,9160,,4417,243,,39.9430722,2,59,,connector,1,"LINESTRING (-122.2896583765892 47.66007782928688, -122.2892575 47.6598409)",all,1,1,100
,9161,,243,4417,,39.9430722,2,59,,connector,1,"LINESTRING (-122.2892575 47.6598409, -122.2896583765892 47.66007782928688)",all,1,1,100
,9162,,4418,242,,25.36546925,2,59,,connector,1,"LINESTRING (-122.2895538903013 47.65902564732284, -122.2892731 47.6591532)",all,1,1,100
,9163,,242,4418,,25.36546925,2,59,,connector,1,"LINESTRING (-122.2892731 47.6591532, -122.2895538903013 47.65902564732284)",all,1,1,100
,9164,,4419,243,,30.47973608,2,59,,connector,1,"LINESTRING (-122.2894603889883 47.66007851961604, -122.2892575 47.6598409)",all,1,1,100
,9165,,243,4419,,30.47973608,2,59,,connector,1,"LINESTRING (-122.2892575 47.6598409, -122.2894603889883 47.66007851961604)",all,1,1,100
,9166,,4420,242,,30.76515208,2,59,,connector,1,"LINESTRING (-122.28950233232 47.6593827913376, -122.2892731 47.6591532)",all,1,1,100
,9167,,242,4420,,30.76515208,2,59,,connector,1,"LINESTRING (-122.2892731 47.6591532, -122.28950233232 47.6593827913376)",all,1,1,100
,9168,,4421,242,,28.66628957,2,59,,connector,1,"LINESTRING (-122.2890615993898 47.65936806942592, -122.2892731 47.6591532)",all,1,1,100
,9169,,242,4421,,28.66628957,2,59,,connector,1,"LINESTRING (-122.2892731 47.6591532, -122.2890615993898 47.65936806942592)",all,1,1,100
,9170,,4422,243,,29.66829049,2,59,,connector,1,"LINESTRING (-122.2890160781137 47.66005243973904, -122.2892575 47.6598409)",all,1,1,100
,9171,,243,4422,,29.66829049,2,59,,connector,1,"LINESTRING (-122.2892575 47.6598409, -122.2890160781137 47.66005243973904)",all,1,1,100
,9172,,4423,719,,27.68857173,2,59,,connector,1,"LINESTRING (-122.289049239149 47.65867294368476, -122.2892883 47.658483)",all,1,1,100
,9173,,719,4423,,27.68857173,2,59,,connector,1,"LINESTRING (-122.2892883 47.658483, -122.289049239149 47.65867294368476)",all,1,1,100
,9174,,4424,242,,32.05007231,2,59,,connector,1,"LINESTRING (-122.289501481767 47.65890944519342, -122.2892731 47.6591532)",all,1,1,100
,9175,,242,4424,,32.05007231,2,59,,connector,1,"LINESTRING (-122.2892731 47.6591532, -122.289501481767 47.65890944519342)",all,1,1,100
,9176,,4425,242,,24.85829885,2,59,,connector,1,"LINESTRING (-122.2890723214133 47.65897518465916, -122.2892731 47.6591532)",all,1,1,100
,9177,,242,4425,,24.85829885,2,59,,connector,1,"LINESTRING (-122.2892731 47.6591532, -122.2890723214133 47.65897518465916)",all,1,1,100
,9178,,4426,243,,21.67704494,2,59,,connector,1,"LINESTRING (-122.2894753687067 47.65971256051331, -122.2892575 47.6598409)",all,1,1,100
,9179,,243,4426,,21.67704494,2,59,,connector,1,"LINESTRING (-122.2892575 47.6598409, -122.2894753687067 47.65971256051331)",all,1,1,100
,9180,,4427,244,,31.7667692,2,59,,connector,1,"LINESTRING (-122.2894801771869 47.66029515144104, -122.2892419 47.6605315)",all,1,1,100
,9181,,244,4427,,31.7667692,2,59,,connector,1,"LINESTRING (-122.2892419 47.6605315, -122.2894801771869 47.66029515144104)",all,1,1,100
,9182,,4428,925,,35.48514246,2,59,,connector,1,"LINESTRING (-122.2889694006071 47.66026226559433, -122.2886939 47.6605219)",all,1,1,100
,9183,,925,4428,,35.48514246,2,59,,connector,1,"LINESTRING (-122.2886939 47.6605219, -122.2889694006071 47.66026226559433)",all,1,1,100
,9184,,4429,244,,24.59548319,2,59,,connector,1,"LINESTRING (-122.2889828708231 47.66039552530831, -122.2892419 47.6605315)",all,1,1,100
,9185,,244,4429,,24.59548319,2,59,,connector,1,"LINESTRING (-122.2892419 47.6605315, -122.2889828708231 47.66039552530831)",all,1,1,100
,9186,,4430,244,,22.03494006,2,59,,connector,1,"LINESTRING (-122.2894685895885 47.66040517502367, -122.2892419 47.6605315)",all,1,1,100
,9187,,244,4430,,22.03494006,2,59,,connector,1,"LINESTRING (-122.2892419 47.6605315, -122.2894685895885 47.66040517502367)",all,1,1,100
,9188,,4431,709,,27.6493147,2,59,,connector,1,"LINESTRING (-122.2895237242105 47.66088908653619, -122.2895977 47.6611327)",all,1,1,100
,9189,,709,4431,,27.6493147,2,59,,connector,1,"LINESTRING (-122.2895977 47.6611327, -122.2895237242105 47.66088908653619)",all,1,1,100
,9190,,4432,304,,41.46716165,2,59,,connector,1,"LINESTRING (-122.289841 47.6588722, -122.2901867 47.6591635)",all,1,1,100
,9191,,304,4432,,41.46716165,2,59,,connector,1,"LINESTRING (-122.2901867 47.6591635, -122.289841 47.6588722)",all,1,1,100
,9192,,4433,709,,31.0723508,2,59,,connector,1,"LINESTRING (-122.28993195 47.66096715, -122.2895977 47.6611327)",all,1,1,100
,9193,,709,4433,,31.0723508,2,59,,connector,1,"LINESTRING (-122.2895977 47.6611327, -122.28993195 47.66096715)",all,1,1,100
,9194,,4434,244,,44.25154788,2,59,,connector,1,"LINESTRING (-122.289638 47.6602362, -122.2892419 47.6605315)",all,1,1,100
,9195,,244,4434,,44.25154788,2,59,,connector,1,"LINESTRING (-122.2892419 47.6605315, -122.289638 47.6602362)",all,1,1,100
,9196,,4435,243,,37.71228841,2,59,,connector,1,"LINESTRING (-122.2895009230431 47.65954400735797, -122.2892575 47.6598409)",all,1,1,100
,9197,,243,4435,,37.71228841,2,59,,connector,1,"LINESTRING (-122.2892575 47.6598409, -122.2895009230431 47.65954400735797)",all,1,1,100
,9198,,4436,453,,35.54143174,2,59,,connector,1,"LINESTRING (-122.2899722325632 47.6608391321523, -122.2901512 47.6605431)",all,1,1,100
,9199,,453,4436,,35.54143174,2,59,,connector,1,"LINESTRING (-122.2901512 47.6605431, -122.2899722325632 47.6608391321523)",all,1,1,100
,9200,,4437,262,,27.22914954,2,59,,connector,1,"LINESTRING (-122.2906449195409 47.66213410237801, -122.290754 47.6623677)",all,1,1,100
,9201,,262,4437,,27.22914954,2,59,,connector,1,"LINESTRING (-122.290754 47.6623677, -122.2906449195409 47.66213410237801)",all,1,1,100
,9202,,4438,262,,26.27673982,2,59,,connector,1,"LINESTRING (-122.2904792384464 47.66222073254793, -122.290754 47.6623677)",all,1,1,100
,9203,,262,4438,,26.27673982,2,59,,connector,1,"LINESTRING (-122.290754 47.6623677, -122.2904792384464 47.66222073254793)",all,1,1,100
,9204,,4439,263,,35.16472117,2,59,,connector,1,"LINESTRING (-122.2903422889187 47.66231115669043, -122.2902966 47.6626259)",all,1,1,100
,9205,,263,4439,,35.16472117,2,59,,connector,1,"LINESTRING (-122.2902966 47.6626259, -122.2903422889187 47.66231115669043)",all,1,1,100
,9206,,4440,262,,48.18612658,2,59,,connector,1,"LINESTRING (-122.29098695 47.66196375000001, -122.290754 47.6623677)",all,1,1,100
,9207,,262,4440,,48.18612658,2,59,,connector,1,"LINESTRING (-122.290754 47.6623677, -122.29098695 47.66196375000001)",all,1,1,100
,9208,,4441,262,,52.73420884,2,59,,connector,1,"LINESTRING (-122.2907488736795 47.66189346243387, -122.290754 47.6623677)",all,1,1,100
,9209,,262,4441,,52.73420884,2,59,,connector,1,"LINESTRING (-122.290754 47.6623677, -122.2907488736795 47.66189346243387)",all,1,1,100
,9210,,4442,277,,25.05425416,2,59,,connector,1,"LINESTRING (-122.2903256671974 47.66180578950554, -122.2902377 47.6615884)",all,1,1,100
,9211,,277,4442,,25.05425416,2,59,,connector,1,"LINESTRING (-122.2902377 47.6615884, -122.2903256671974 47.66180578950554)",all,1,1,100
,9212,,4443,277,,20.63844382,2,59,,connector,1,"LINESTRING (-122.29000815 47.6616911, -122.2902377 47.6615884)",all,1,1,100
,9213,,277,4443,,20.63844382,2,59,,connector,1,"LINESTRING (-122.2902377 47.6615884, -122.29000815 47.6616911)",all,1,1,100
