first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,948,15,7,14,6,15->7,0,auto,am,0.0000,17.0000,10.5656,38.0683,17.0000,7.392744,0.001366,0.0000,8.8269,0.1003,0.0000,0.0000,0.0000,0.0000,0,38.0683,0.0000,6,15;22;21;20;18;7;,46;69;64;60;54;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,10.033;4.024;5.532;1.232;0.247;,3.000;2.000;6.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,949,15,8,14,7,15->8,0,auto,am,0.0000,19.0000,11.8086,59.0196,19.0000,9.794451,0.001509,0.0000,19.2112,0.2182,0.0000,0.0000,0.0000,0.0000,0,59.0196,0.0000,4,15;10;9;8;,43;26;24;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.711382 43.562324)",,18.505;6.777;14.738;,6.000;3.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,950,15,8,14,7,15->8,0,auto,am,0.0000,12.0000,7.4580,44.9035,12.0000,7.062894,0.001011,0.0000,5.0828,0.0577,0.0000,0.0000,0.0000,0.0000,0,44.9035,0.0000,5,15;19;17;16;8;,45;58;52;47;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324)",,3.050;6.796;11.596;11.462;,3.000;2.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,951,15,8,14,7,15->8,0,auto,am,600.0000,16.0000,9.9441,39.7945,16.0000,7.375789,0.001301,0.0000,1.9479,0.0224,0.0000,0.0000,0.0000,0.0000,0,39.7945,0.0000,6,15;19;20;18;7;8;,45;59;60;54;17;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,3.050;11.708;1.232;0.247;7.557;,3.000;4.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,952,15,8,14,7,15->8,0,auto,am,0.0000,23.0000,14.2946,56.4179,23.0000,10.430819,0.001832,0.0000,16.6105,0.1887,0.0000,0.0000,0.0000,0.0000,0,56.4179,0.0000,7,15;22;21;20;18;16;8;,46;69;64;60;55;47;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324)",,10.033;4.024;5.532;1.232;1.135;11.462;,3.000;2.000;6.000;4.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,953,15,9,14,8,15->9,0,auto,am,1000.0000,9.0000,5.5935,34.2820,9.0000,5.328690,0.000748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,34.2820,0.0000,3,15;10;9;,43;26;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,18.505;6.777;,6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,954,15,10,14,9,15->10,0,auto,am,4000.0001,6.0000,3.7290,24.5055,6.0000,3.736862,0.000509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,24.5055,0.0000,2,15;10;,43;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271)",,18.505;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,955,15,11,14,10,15->11,0,auto,am,869.9907,11.0000,6.8365,45.6789,11.0000,6.936127,0.000938,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.6789,0.0000,3,15;10;11;,43;27;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,18.505;16.173;,6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,956,15,11,14,10,15->11,0,auto,am,530.0093,9.0000,5.5935,45.9701,9.0000,6.662757,0.000832,0.0024,0.2927,0.0033,0.0000,0.0000,0.0000,0.0000,0,45.9701,0.0000,3,15;14;11;,44;40;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)",,16.062;20.908;,5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,957,15,11,14,10,15->11,0,auto,am,0.0000,22.0000,13.6731,65.6916,22.0000,11.138545,0.001768,0.0024,20.0189,0.2274,0.0000,0.0000,0.0000,0.0000,0,65.6916,0.0000,6,15;10;9;5;4;11;,43;26;23;11;10;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)",,18.505;6.777;12.899;1.182;4.328;,6.000;3.000;5.000;2.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,958,15,12,14,11,15->12,0,auto,am,402.5224,17.0000,10.5656,64.9084,17.0000,10.084256,0.001414,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,64.9084,0.0000,4,15;10;11;12;,43;27;33;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941)",,18.505;16.173;13.229;,6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,959,15,12,14,11,15->12,0,auto,am,55.0046,15.0000,9.3226,65.1996,15.0000,9.810886,0.001308,0.0025,0.2927,0.0033,0.0000,0.0000,0.0000,0.0000,0,65.1996,0.0000,4,15;14;11;12;,44;40;33;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941)",,16.062;20.908;13.229;,5.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,960,15,12,14,11,15->12,0,auto,am,242.4730,24.0000,14.9161,65.3052,24.0000,11.681155,0.001983,0.0025,0.4080,0.0046,0.0000,0.0000,0.0000,0.0000,0,65.3052,0.0000,7,15;10;9;5;4;3;12;,43;26;23;11;8;7;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,18.505;6.777;12.899;1.182;1.754;0.188;,6.000;3.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,961,15,12,14,11,15->12,0,auto,am,0.0000,18.0000,11.1871,72.0785,18.0000,11.281124,0.001608,0.0025,7.1865,0.0816,0.0000,0.0000,0.0000,0.0000,0,72.0785,0.0000,6,15;14;23;24;13;12;,44;42;73;74;38;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,16.062;8.335;3.977;25.540;0.164;,5.000;4.000;2.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,962,15,12,14,11,15->12,0,auto,am,0.0000,15.0000,9.3226,71.7918,15.0000,10.774637,0.001439,0.0025,6.8974,0.0784,0.0000,0.0000,0.0000,0.0000,0,71.7918,0.0000,6,15;22;21;24;13;12;,46;69;66;74;38;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,10.033;4.024;17.031;25.540;0.164;,3.000;2.000;3.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,963,15,13,14,12,15->13,0,auto,am,434.4541,20.0000,12.4301,68.0674,20.0000,11.115531,0.001682,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,68.0674,0.0000,5,15;10;11;12;13;,43;27;33;37;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.793377 43.490707)",,18.505;16.173;13.229;0.159;,6.000;5.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,964,15,13,14,12,15->13,0,auto,am,20.0046,18.0000,11.1871,68.3586,18.0000,10.842161,0.001576,0.0024,0.2927,0.0033,0.0000,0.0000,0.0000,0.0000,0,68.3586,0.0000,5,15;14;11;12;13;,44;40;33;37;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941, -96.793377 43.490707)",,16.062;20.908;13.229;0.159;,5.000;4.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,965,15,13,14,12,15->13,0,auto,am,207.4730,27.0000,16.7806,68.4642,27.0000,12.712430,0.002251,0.0024,0.4080,0.0046,0.0000,0.0000,0.0000,0.0000,0,68.4642,0.0000,8,15;10;9;5;4;3;12;13;,43;26;23;11;8;7;37;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,18.505;6.777;12.899;1.182;1.754;0.188;0.159;,6.000;3.000;5.000;2.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,966,15,13,14,12,15->13,0,auto,am,0.0000,15.0000,9.3226,68.9142,15.0000,10.250026,0.001341,0.0024,0.8631,0.0098,0.0000,0.0000,0.0000,0.0000,0,68.9142,0.0000,5,15;14;23;24;13;,44;42;73;74;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)",,16.062;8.335;3.977;25.540;,5.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,967,15,13,14,12,15->13,0,auto,am,38.0683,12.0000,7.4580,68.6275,12.0000,9.743539,0.001172,0.0024,0.5740,0.0065,0.0000,0.0000,0.0000,0.0000,0,68.6275,0.0000,5,15;22;21;24;13;,46;69;66;74;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,10.033;4.024;17.031;25.540;,3.000;2.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,968,15,14,14,13,15->14,0,auto,am,1300.0000,5.0000,3.1075,21.0619,5.0000,3.186615,0.000428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,21.0619,0.0000,2,15;14;,44;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306)",,16.062;,5.000;,0,,,,,,,,,-1.000000,0.000000,
0,969,15,16,14,15,15->16,0,auto,am,0.0000,10.0000,6.2150,61.1279,10.0000,8.580888,0.001010,0.0347,32.7007,0.3715,0.0000,0.0000,0.0000,0.0000,0,61.1279,0.0000,3,15;10;16;,43;29;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.711382 43.546744)",,18.505;32.622;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,970,15,16,14,15,15->16,0,auto,am,746.4863,7.0000,4.3505,28.4419,7.0000,4.391432,0.000612,0.0347,0.0990,0.0009,0.0000,0.0000,0.0000,0.0000,0,28.4419,0.0000,4,15;19;17;16;,45;58;52;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744)",,3.050;6.796;11.596;,3.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,971,15,16,14,15,15->16,0,auto,am,453.5137,14.0000,8.7011,31.1252,14.0000,6.064225,0.001124,0.0347,2.7008,0.0307,0.0000,0.0000,0.0000,0.0000,0,31.1252,0.0000,5,15;19;20;18;16;,45;59;60;55;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,3.050;11.708;1.232;1.135;,3.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,972,15,16,14,15,15->16,0,auto,am,0.0000,18.0000,11.1871,39.9563,18.0000,7.759357,0.001433,0.0347,11.5277,0.1310,0.0000,0.0000,0.0000,0.0000,0,39.9563,0.0000,6,15;22;21;20;18;16;,46;69;64;60;55;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,10.033;4.024;5.532;1.232;1.135;,3.000;2.000;6.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,973,15,17,14,16,15->17,0,auto,am,0.0000,14.0000,8.7011,51.6981,14.0000,8.105491,0.001152,0.0000,36.8540,0.4187,0.0000,0.0000,0.0000,0.0000,0,51.6981,0.0000,3,15;10;17;,43;30;,"LINESTRING (-96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)",,18.505;19.193;,6.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,974,15,17,14,16,15->17,0,auto,am,1500.0000,5.0000,3.1075,14.8457,5.0000,2.520575,0.000401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,14.8457,0.0000,3,15;19;17;,45;58;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280)",,3.050;6.796;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,975,15,18,14,17,15->18,0,auto,am,200.0000,11.0000,6.8365,26.9906,11.0000,5.012452,0.000885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26.9906,0.0000,4,15;19;20;18;,45;59;60;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744)",,3.050;11.708;1.232;,3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,976,15,18,14,17,15->18,0,auto,am,0.0000,10.0000,6.2150,32.5497,10.0000,5.441759,0.000851,0.0000,5.5428,0.0630,0.0000,0.0000,0.0000,0.0000,0,32.5497,0.0000,5,15;19;17;16;18;,45;58;52;50;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744)",,3.050;6.796;11.596;1.108;,3.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,977,15,18,14,17,15->18,0,auto,am,0.0000,15.0000,9.3226,35.8218,15.0000,6.707583,0.001194,0.0000,8.8269,0.1003,0.0000,0.0000,0.0000,0.0000,0,35.8218,0.0000,5,15;22;21;20;18;,46;69;64;60;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744)",,10.033;4.024;5.532;1.232;,3.000;2.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,978,15,19,14,18,15->19,0,auto,am,800.0000,3.0000,1.8645,6.0500,3.0000,1.203793,0.000227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,6.0500,0.0000,2,15;19;,45;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591)",,3.050;,3.000;,0,,,,,,,,,-1.000000,0.000000,
0,979,15,20,14,19,15->20,0,auto,am,1100.0000,7.0000,4.3505,21.7582,7.0000,3.624052,0.000562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,21.7582,0.0000,3,15;19;20;,45;59;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333)",,3.050;11.708;,3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,980,15,20,14,19,15->20,0,auto,am,0.0000,11.0000,6.8365,30.5893,11.0000,5.319183,0.000870,0.0000,8.8269,0.1003,0.0000,0.0000,0.0000,0.0000,0,30.5893,0.0000,4,15;22;21;20;,46;69;64;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333)",,10.033;4.024;5.532;,3.000;2.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,981,15,21,14,20,15->21,0,auto,am,800.0000,5.0000,3.1075,19.0569,5.0000,2.964217,0.000416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,19.0569,0.0000,3,15;22;21;,46;69;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485)",,10.033;4.024;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,982,15,21,14,20,15->21,0,auto,am,0.0000,13.0000,8.0796,33.3345,13.0000,5.983033,0.001015,0.0000,14.2817,0.1622,0.0000,0.0000,0.0000,0.0000,0,33.3345,0.0000,4,15;19;20;21;,45;59;62;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.730979 43.510485)",,3.050;11.708;5.576;,3.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,983,15,21,14,20,15->21,0,auto,am,0.0000,14.0000,8.7011,59.1016,14.0000,8.963320,0.001211,0.0000,40.0415,0.4549,0.0000,0.0000,0.0000,0.0000,0,59.1016,0.0000,5,15;14;23;24;21;,44;42;73;75;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164, -96.730979 43.510485)",,16.062;8.335;3.977;16.727;,5.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,984,15,22,14,21,15->22,0,auto,am,2600.0000,3.0000,1.8645,13.0334,3.0000,1.956963,0.000260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,13.0334,0.0000,2,15;22;,46;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858)",,10.033;,3.000;,0,,,,,,,,,-1.000000,0.000000,
0,985,15,22,14,21,15->22,0,auto,am,0.0000,12.0000,7.4580,33.6688,12.0000,5.810002,0.000941,0.0000,20.6432,0.2345,0.0000,0.0000,0.0000,0.0000,0,33.6688,0.0000,4,15;19;20;22;,45;59;63;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.731241 43.514858)",,3.050;11.708;6.911;,3.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,986,15,23,14,22,15->23,0,auto,am,373.4068,9.0000,5.5935,33.3974,9.0000,5.232462,0.000743,0.0009,0.0801,0.0009,0.0000,0.0000,0.0000,0.0000,0,33.3974,0.0000,3,15;14;23;,44;42;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858)",,16.062;8.335;,5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,987,15,23,14,22,15->23,0,auto,am,626.5933,7.0000,4.3505,33.3168,7.0000,4.898604,0.000628,0.0009,0.0162,0.0002,0.0000,0.0000,0.0000,0.0000,0,33.3168,0.0000,3,15;22;23;,46;70;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.750904 43.514858)",,10.033;16.283;,3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,988,15,23,14,22,15->23,0,auto,am,0.0000,16.0000,9.9441,53.9523,16.0000,8.751643,0.001309,0.0009,20.6432,0.2345,0.0000,0.0000,0.0000,0.0000,0,53.9523,0.0000,5,15;19;20;22;23;,45;59;63;70;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)",,3.050;11.708;6.911;16.283;,3.000;4.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,989,15,23,14,22,15->23,0,auto,am,0.0000,10.0000,6.2150,44.9273,10.0000,6.715564,0.000886,0.0009,11.6107,0.1319,0.0000,0.0000,0.0000,0.0000,0,44.9273,0.0000,5,15;22;21;24;23;,46;69;66;76;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)",,10.033;4.024;17.031;3.839;,3.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,990,15,24,14,23,15->24,0,auto,am,37.7329,11.0000,6.8365,39.3747,11.0000,6.234703,0.000900,0.0024,0.2891,0.0033,0.0000,0.0000,0.0000,0.0000,0,39.3747,0.0000,4,15;14;23;24;,44;42;73;,"LINESTRING (-96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858, -96.749200 43.503164)",,16.062;8.335;3.977;,5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,991,15,24,14,23,15->24,0,auto,am,232.6711,8.0000,4.9720,39.0879,8.0000,5.728217,0.000730,0.0024,0.1667,0.0019,0.0000,0.0000,0.0000,0.0000,0,39.0879,0.0000,4,15;22;21;24;,46;69;66;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164)",,10.033;4.024;17.031;,3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,992,15,24,14,23,15->24,0,auto,am,129.5960,9.0000,5.5935,39.2941,9.0000,5.900846,0.000784,0.0024,0.2090,0.0024,0.0000,0.0000,0.0000,0.0000,0,39.2941,0.0000,4,15;22;23;24;,46;70;73;,"LINESTRING (-96.731504 43.529401, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)",,10.033;16.283;3.977;,3.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,993,15,24,14,23,15->24,0,auto,am,0.0000,18.0000,11.1871,59.9296,18.0000,9.753885,0.001465,0.0024,20.8522,0.2369,0.0000,0.0000,0.0000,0.0000,0,59.9296,0.0000,6,15;19;20;22;23;24;,45;59;63;70;73;,"LINESTRING (-96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)",,3.050;11.708;6.911;16.283;3.977;,3.000;4.000;5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,994,16,1,15,0,16->1,0,auto,am,411.8241,18.0000,11.1871,63.9266,18.0000,10.719547,0.001695,0.0013,0.2642,0.0033,0.0000,0.0000,0.0000,0.0000,0,63.9266,0.0000,5,16;8;6;2;1;,47;19;14;3;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)",,11.462;29.616;4.835;0.014;,5.000;2.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,995,16,1,15,0,16->1,0,auto,am,88.1760,21.0000,13.0516,64.3766,21.0000,11.461750,0.001951,0.0013,0.4599,0.0063,0.0000,0.0000,0.0000,0.0000,0,64.3766,0.0000,7,16;18;7;8;6;2;1;,50;54;17;19;14;3;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)",,1.108;0.247;7.557;29.616;4.835;0.014;,3.000;2.000;3.000;2.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,996,16,1,15,0,16->1,0,auto,am,0.0000,24.0000,14.9161,72.4644,24.0000,12.821799,0.002162,0.0013,8.5477,0.1180,0.0000,0.0000,0.0000,0.0000,0,72.4644,0.0000,9,16;18;7;8;6;5;4;3;1;,50;54;17;19;15;11;8;5;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,1.108;0.247;7.557;29.616;6.924;1.182;1.754;0.076;,3.000;2.000;3.000;2.000;4.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,997,16,1,15,0,16->1,0,auto,am,0.0000,33.0000,20.5096,72.4538,33.0000,14.225959,0.002658,0.0013,8.5506,0.1180,0.0000,0.0000,0.0000,0.0000,0,72.4538,0.0000,9,16;18;7;8;9;5;4;3;1;,50;54;17;21;23;11;8;5;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,1.108;0.247;7.557;14.630;12.899;1.182;1.754;0.076;,3.000;2.000;3.000;10.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,998,16,2,15,1,16->2,0,auto,am,327.2712,12.0000,7.4580,57.9127,12.0000,8.641895,0.001142,0.0014,0.2642,0.0031,0.0000,0.0000,0.0000,0.0000,0,57.9127,0.0000,4,16;8;6;2;,47;19;14;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,11.462;29.616;4.835;,5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,999,16,2,15,1,16->2,0,auto,am,72.7288,15.0000,9.3226,58.3627,15.0000,9.384098,0.001398,0.0014,0.4599,0.0059,0.0000,0.0000,0.0000,0.0000,0,58.3627,0.0000,6,16;18;7;8;6;2;,50;54;17;19;14;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,1.108;0.247;7.557;29.616;4.835;,3.000;2.000;3.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1000,16,2,15,1,16->2,0,auto,am,0.0000,30.0000,18.6451,78.4782,30.0000,14.899458,0.002715,0.0014,20.5754,0.2622,0.0000,0.0000,0.0000,0.0000,0,78.4782,0.0000,10,16;18;7;8;6;5;4;3;1;2;,50;54;17;19;15;11;8;5;1;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,1.108;0.247;7.557;29.616;6.924;1.182;1.754;0.076;0.014;,3.000;2.000;3.000;2.000;4.000;2.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1001,16,2,15,1,16->2,0,auto,am,0.0000,39.0000,24.2387,78.4676,39.0000,16.303618,0.003210,0.0014,20.5783,0.2622,0.0000,0.0000,0.0000,0.0000,0,78.4676,0.0000,10,16;18;7;8;9;5;4;3;1;2;,50;54;17;21;23;11;8;5;1;,"LINESTRING (-96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,1.108;0.247;7.557;14.630;12.899;1.182;1.754;0.076;0.014;,3.000;2.000;3.000;10.000;5.000;2.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1002,16,3,15,2,16->3,0,auto,am,93.3756,22.0000,13.6731,68.0031,22.0000,12.100544,0.002059,0.0006,0.0649,0.0008,0.0000,0.0000,0.0000,0.0000,0,68.0031,0.0000,6,16;8;6;2;1;3;,47;19;14;3;2;,"LINESTRING (-96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962)",,11.462;29.616;4.835;0.014;0.077;,5.000;2.000;5.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
