link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
1544,76,bpr,648,650,1.000000,4.720339,2.933710,4.720339,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1519.589,0.000,-1519.589,,,,0.000,0.000,4.720,60.000,37.290,1.000,0.000,0.000,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.813750 41.634395, -87.810178 41.591177)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1545,76,bpr,648,653,1.000000,4.818311,2.994600,4.818311,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,3128.173,0.000,-3128.173,,,,0.000,0.000,4.818,60.000,37.290,1.000,0.000,0.000,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.813723 41.634371, -87.755374 41.637072)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1546,76,bpr,649,103,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1692.020,0.000,-1692.020,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.868517 41.633518, -87.880418 41.624514)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1547,76,bpr,649,642,1.000000,4.911376,3.052440,4.911376,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1842.356,0.000,-1842.356,,,,0.000,0.000,4.911,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.868475 41.633498, -87.870857 41.678516)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1548,76,bpr,649,648,1.000000,4.515916,2.806660,4.515916,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1894.047,0.000,-1894.047,,,,0.000,0.000,4.516,60.000,37.290,1.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.868501 41.633471, -87.813724 41.634371)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1549,76,bpr,649,651,1.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,814.616,0.000,-814.616,,,,0.000,0.000,4.712,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.868527 41.633498, -87.869718 41.590280)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1550,76,bpr,649,825,1.000000,4.907450,3.050000,4.907450,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,917.236,0.000,-917.236,,,,0.000,0.000,4.907,60.000,37.290,1.000,0.000,0.000,1500.000,1500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.868501 41.633523, -87.928041 41.633523)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1551,76,bpr,650,104,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2159.550,0.000,-2159.550,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.810168 41.591200, -87.822068 41.582197)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1552,76,bpr,650,453,1.000000,4.215837,2.620160,4.215837,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,308.016,0.000,-308.016,,,,0.000,0.000,4.216,60.000,37.290,1.000,0.000,0.000,500.000,500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.810177 41.591186, -87.820894 41.553371)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1553,76,bpr,650,648,1.000000,4.720339,2.933710,4.720339,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2193.132,0.000,-2193.132,,,,0.000,0.000,4.720,60.000,37.290,1.000,0.000,0.000,3500.000,3500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.810126 41.591181, -87.813698 41.634399)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1554,76,bpr,650,651,1.000000,4.908431,3.050610,4.908431,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,569.450,0.000,-569.450,,,,0.000,0.000,4.908,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.810152 41.591205, -87.869692 41.590305)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1555,76,bpr,650,655,1.000000,4.711152,2.928000,4.711152,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2247.925,0.000,-2247.925,,,,0.000,0.000,4.711,60.000,37.290,1.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.810152 41.591153, -87.752993 41.591153)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1556,76,bpr,651,105,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,868.620,0.000,-868.620,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.869708 41.590300, -87.881608 41.581297)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1557,76,bpr,651,649,1.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1541.245,0.000,-1541.245,,,,0.000,0.000,4.712,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.869666 41.590278, -87.868475 41.633496)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1558,76,bpr,651,650,1.000000,4.908431,3.050610,4.908431,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,706.570,0.000,-706.570,,,,0.000,0.000,4.908,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.869692 41.590253, -87.810152 41.591153)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1559,76,bpr,651,827,1.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,633.135,0.000,-633.135,,,,0.000,0.000,4.715,60.000,37.290,1.000,0.000,0.000,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.869693 41.590305, -87.926851 41.588504)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1560,76,bpr,651,842,1.000000,4.720339,2.933710,4.720339,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,567.450,0.000,-567.450,,,,0.000,0.000,4.720,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.869718 41.590277, -87.866145 41.547059)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1561,76,bpr,652,106,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,3338.870,0.000,-3338.870,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.695851 41.637119, -87.707757 41.628115)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1562,76,bpr,652,452,1.000000,3.478417,2.161850,3.478417,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2830.068,0.000,-2830.068,,,,0.000,0.000,3.478,60.000,37.290,1.000,0.000,0.000,7000.000,7000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.695859 41.637107, -87.707767 41.606495)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1563,76,bpr,652,525,1.000000,1.716900,1.067060,1.716900,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1470.996,0.000,-1470.996,,,,0.000,0.000,1.717,60.000,37.290,1.000,0.000,0.000,5000.000,5000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.695846 41.637074, -87.677984 41.628971)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1564,76,bpr,652,645,1.000000,3.832847,2.382130,3.832847,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,6502.821,0.000,-6502.821,,,,0.000,0.000,3.833,60.000,37.290,1.000,0.000,0.000,10000.000,10000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.695809 41.637100, -87.698191 41.672214)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1565,76,bpr,652,653,1.000000,4.907450,3.050000,4.907450,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1666.968,0.000,-1666.968,,,,0.000,0.000,4.907,60.000,37.290,1.000,0.000,0.000,4500.000,4500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.695835 41.637124, -87.755375 41.637124)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
1566,76,bpr,653,107,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2602.560,0.000,-2602.560,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.755391 41.637119, -87.767297 41.628115)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
