link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,lanes_s2,link_type_s0,link_type_s1,link_type_s2,lanes_p1_s0_auto,lanes_p1_s1_auto,lanes_p1_s2_auto,VOL_p1_s0_auto,VOL_p1_s1_auto,VOL_p1_s2_auto,MEU_p1_s0_auto,MEU_p1_s1_auto,MEU_p1_s2_auto,CAP_p1_s0_auto,CAP_p1_s1_auto,CAP_p1_s2_auto,PEN_p1_s0_auto,PEN_p1_s1_auto,PEN_p1_s2_auto,DOC_p1_s0_auto,DOC_p1_s1_auto,DOC_p1_s2_auto,TT_p1_s0_auto,TT_p1_s1_auto,TT_p1_s2_auto,CO2_p1_s0_auto,CO2_p1_s1_auto,CO2_p1_s2_auto,NOX_p1_s0_auto,NOX_p1_s1_auto,NOX_p1_s2_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,VOL_am_2040_auto,MEU_am_2040_auto,CAP_am_2040_auto,PEN_am_2040_auto,DOC_am_2040_auto,TT_am_2040_auto,CO2_am_2040_auto,NOX_am_2040_auto,VOL_am_2050_auto,MEU_am_2050_auto,CAP_am_2050_auto,PEN_am_2050_auto,DOC_am_2050_auto,TT_am_2050_auto,CO2_am_2050_auto,NOX_am_2050_auto,
1684,76,motorway,676,607,"LINESTRING (-88.104253 41.977437, -88.104253 42.023355)",5.005599,3.111000,5.005599,60.000000,-60.000000,500.000000,-1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,557.4,670.6,845.9,557.4,670.6,845.9,500.0,500.0,500.0,0.0,0.0,0.0,1.1,1.3,1.7,6.2,7.4,11.2,57624.7,71931.0,107161.3,13.8,15.8,19.2,557.4,557.4,500.000,0.000,1.115,6.165,57624.663,13.843,670.6,670.6,500.000,0.000,1.341,7.435,71930.970,15.752,845.9,845.9,500.000,0.000,1.692,11.157,107161.297,19.212,
1685,76,motorway,676,671,"LINESTRING (-88.104279 41.977463, -88.162629 41.978363)",4.810299,2.989620,4.810299,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,988.5,1364.1,1877.9,988.5,1364.1,1877.9,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.3,0.5,0.6,4.8,4.8,4.9,98798.4,136228.1,187008.3,26.3,36.2,49.2,988.5,988.5,3000.000,0.000,0.329,4.819,98798.407,26.286,1364.1,1364.1,3000.000,0.000,0.455,4.841,136228.083,36.161,1877.9,1877.9,3000.000,0.000,0.626,4.921,187008.332,49.237,
1686,76,motorway,676,675,"LINESTRING (-88.104278 41.977411, -88.050692 41.979211)",4.421065,2.747710,4.421065,60.000000,-60.000000,5500.000000,3500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4907.0,6962.7,9218.8,4907.0,6962.7,9218.8,5500.0,5500.0,5500.0,0.0,0.0,0.0,0.9,1.3,1.7,4.8,6.1,9.7,446193.2,648243.5,1020622.9,113.6,146.9,184.8,4907.0,4907.0,5500.000,0.000,0.892,4.841,446193.164,113.582,6962.7,6962.7,5500.000,0.000,1.266,6.124,648243.513,146.950,9218.8,9218.8,5500.000,0.000,1.676,9.655,1020622.930,184.804,
1687,76,motorway,676,678,"LINESTRING (-88.104305 41.977437, -88.104305 41.935119)",4.613003,2.867000,4.613003,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2428.8,3915.4,5273.4,2428.8,3915.4,5273.4,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.7,1.1,1.5,4.8,5.7,8.2,231567.9,373152.0,553632.9,60.6,89.5,111.1,2428.8,2428.8,3500.000,0.000,0.694,4.773,231567.918,60.623,3915.4,3915.4,3500.000,0.000,1.119,5.697,373151.980,89.524,5273.4,5273.4,3500.000,0.000,1.507,8.179,553632.917,111.064,
1688,76,motorway,677,131,"LINESTRING (-88.048328 41.937842, -88.060227 41.928839)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3641.0,5461.5,7281.9,3641.0,5461.5,7281.9,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.1,0.1,0.1,1.4,1.4,1.4,105048.1,157571.6,210093.5,28.0,42.0,55.9,3641.0,3641.0,49500.000,0.000,0.074,1.388,105048.120,27.973,5461.5,5461.5,49500.000,0.000,0.110,1.388,157571.622,41.960,7281.9,7281.9,49500.000,0.000,0.147,1.388,210093.493,55.944,
1689,76,motorway,677,406,"LINESTRING (-88.048329 41.937801, -88.037612 41.928797)",1.320458,0.820670,1.320458,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4285.8,6162.6,8129.7,4285.8,6162.6,8129.7,3000.0,3000.0,3000.0,0.0,0.0,0.0,1.4,2.1,2.7,2.1,4.8,12.0,124688.2,281382.0,774984.1,26.1,40.1,80.3,4285.8,4285.8,3000.000,0.000,1.429,2.145,124688.219,26.119,6162.6,6162.6,3000.000,0.000,2.054,4.847,281382.048,40.074,8129.7,8129.7,3000.000,0.000,2.710,12.002,774984.116,80.282,
1690,76,motorway,677,675,"LINESTRING (-88.048286 41.937822, -88.050667 41.979238)",4.519118,2.808650,4.519118,60.000000,-60.000000,4500.000000,2500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3018.7,5059.0,6983.5,3018.7,5059.0,6983.5,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.7,1.1,1.6,4.7,5.6,8.5,282123.3,472538.3,734315.3,74.0,113.2,143.5,3018.7,3018.7,4500.000,0.000,0.671,4.656,282123.300,74.015,5059.0,5059.0,4500.000,0.000,1.124,5.602,472538.282,113.156,6983.5,6983.5,4500.000,0.000,1.552,8.451,734315.339,143.482,
1691,76,motorway,677,678,"LINESTRING (-88.048313 41.937847, -88.104280 41.935145)",4.622383,2.872830,4.622383,60.000000,-60.000000,5500.000000,3500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1780.1,3384.1,4733.4,1780.1,3384.1,4733.4,5500.0,5500.0,5500.0,0.0,0.0,0.0,0.3,0.6,0.9,4.6,4.7,5.0,170977.2,323913.2,450267.0,45.5,85.3,115.3,1780.1,1780.1,5500.000,0.000,0.324,4.630,170977.193,45.493,3384.1,3384.1,5500.000,0.000,0.615,4.722,323913.174,85.345,4733.4,4733.4,5500.000,0.000,0.861,5.003,450267.012,115.285,
1692,76,motorway,677,687,"LINESTRING (-88.048338 41.937822, -88.049529 41.892803)",4.908431,3.050610,4.908431,60.000000,-60.000000,8000.000000,6000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2960.3,5178.1,7931.5,2960.3,5178.1,7931.5,8000.0,8000.0,8000.0,0.0,0.0,0.0,0.4,0.6,1.0,4.9,5.0,5.6,301859.7,525926.3,800334.8,80.3,138.2,199.3,2960.3,2960.3,8000.000,0.000,0.370,4.922,301859.736,80.270,5178.1,5178.1,8000.000,0.000,0.647,5.038,525926.263,138.247,7931.5,7931.5,8000.000,0.000,0.991,5.620,800334.832,199.303,
1693,76,motorway,678,132,"LINESTRING (-88.104295 41.935140, -88.116196 41.926134)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4008.2,6012.3,8016.5,4008.2,6012.3,8016.5,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.1,0.1,0.2,1.4,1.4,1.4,115644.1,173465.3,231283.8,30.8,46.2,61.6,4008.2,4008.2,49500.000,0.000,0.081,1.388,115644.142,30.795,6012.3,6012.3,49500.000,0.000,0.121,1.388,173465.314,46.192,8016.5,8016.5,49500.000,0.000,0.162,1.388,231283.822,61.586,
1694,76,motorway,678,673,"LINESTRING (-88.104279 41.935145, -88.160247 41.934245)",4.614049,2.867650,4.614049,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1835.0,2697.5,3512.2,1835.0,2697.5,3512.2,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.5,0.7,0.9,4.6,4.8,5.0,175761.8,257372.3,333386.9,46.6,67.5,85.1,1835.0,1835.0,4000.000,0.000,0.459,4.645,175761.759,46.649,2697.5,2697.5,4000.000,0.000,0.674,4.757,257372.298,67.500,3512.2,3512.2,4000.000,0.000,0.878,5.025,333386.861,85.092,
1695,76,motorway,678,676,"LINESTRING (-88.104253 41.935119, -88.104253 41.977437)",4.613003,2.867000,4.613003,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1612.7,3178.1,4586.1,1612.7,3178.1,4586.1,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.9,1.3,4.6,5.1,6.7,154431.4,301452.6,449782.0,41.0,76.5,100.0,1612.7,1612.7,3500.000,0.000,0.461,4.644,154431.442,40.986,3178.1,3178.1,3500.000,0.000,0.908,5.083,301452.557,76.499,4586.1,4586.1,3500.000,0.000,1.310,6.653,449781.995,99.950,
1696,76,motorway,678,677,"LINESTRING (-88.104278 41.935093, -88.048311 41.937795)",4.622383,2.872830,4.622383,60.000000,-60.000000,5500.000000,3500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4020.3,6184.3,8344.9,4020.3,6184.3,8344.9,5500.0,5500.0,5500.0,0.0,0.0,0.0,0.7,1.1,1.5,4.8,5.7,8.3,383706.5,590845.4,882233.7,100.1,141.5,175.9,4020.3,4020.3,5500.000,0.000,0.731,4.820,383706.535,100.067,6184.3,6184.3,5500.000,0.000,1.124,5.731,590845.392,141.477,8344.9,8344.9,5500.000,0.000,1.517,8.297,882233.742,175.912,
1697,76,motorway,678,688,"LINESTRING (-88.104305 41.935119, -88.104305 41.891001)",4.809301,2.989000,4.809301,60.000000,-60.000000,7500.000000,5500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3739.8,5651.0,8041.6,3739.8,5651.0,8041.6,7500.0,7500.0,7500.0,0.0,0.0,0.0,0.5,0.8,1.1,4.9,5.0,5.8,373192.7,560811.1,796794.6,98.9,145.9,194.0,3739.8,3739.8,7500.000,0.000,0.499,4.854,373192.686,98.921,5651.0,5651.0,7500.000,0.000,0.753,5.042,560811.145,145.871,8041.6,8041.6,7500.000,0.000,1.072,5.763,796794.626,194.021,
1698,76,motorway,679,133,"LINESTRING (-87.950682 41.981960, -87.962586 41.972956)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,8660.3,12990.4,17320.5,8660.3,12990.4,17320.5,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.2,0.3,0.3,1.4,1.4,1.4,249856.3,374742.0,499505.2,66.5,99.8,132.9,8660.3,8660.3,49500.000,0.000,0.175,1.388,249856.305,66.530,12990.4,12990.4,49500.000,0.000,0.262,1.389,374741.989,99.756,17320.5,17320.5,49500.000,0.000,0.350,1.391,499505.231,132.865,
1699,76,motorway,679,610,"LINESTRING (-87.950641 41.981932, -87.938733 42.026049)",4.908431,3.050610,4.908431,60.000000,-60.000000,6500.000000,4500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,5469.0,8029.6,10117.0,5469.0,8029.6,10117.0,6500.0,6500.0,6500.0,0.0,0.0,0.0,0.8,1.2,1.6,5.3,6.6,9.2,552675.1,825455.9,1158182.1,142.0,189.6,225.7,5469.0,5469.0,6500.000,0.000,0.841,5.277,552675.147,141.967,8029.6,8029.6,6500.000,0.000,1.235,6.623,825455.936,189.568,10117.0,10117.0,6500.000,0.000,1.556,9.229,1158182.116,225.692,
1700,76,motorway,679,680,"LINESTRING (-87.950666 41.981965, -87.993535 41.981965)",3.533364,2.196000,3.533364,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2714.6,2291.3,2633.7,2714.6,2291.3,2633.7,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.8,0.7,0.8,3.7,3.6,3.7,197806.3,167493.1,192033.6,51.3,44.0,50.0,2714.6,2714.6,3500.000,0.000,0.776,3.725,197806.301,51.307,2291.3,2291.3,3500.000,0.000,0.655,3.631,167493.051,44.002,2633.7,2633.7,3500.000,0.000,0.752,3.703,192033.624,49.955,
1701,76,motorway,679,681,"LINESTRING (-87.950691 41.981932, -87.938783 41.937814)",4.908431,3.050610,4.908431,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4553.8,6384.8,8166.6,4553.8,6384.8,8166.6,4000.0,4000.0,4000.0,0.0,0.0,0.0,1.1,1.6,2.0,6.1,9.7,17.7,462535.9,746965.5,1368745.0,110.2,142.1,196.4,4553.8,4553.8,4000.000,0.000,1.138,6.145,462535.850,110.220,6384.8,6384.8,4000.000,0.000,1.596,9.688,746965.479,142.124,8166.6,8166.6,4000.000,0.000,2.042,17.701,1368745.017,196.435,
1702,76,motorway,680,134,"LINESTRING (-87.993551 41.981960, -88.005456 41.972956)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,5132.3,7698.4,10264.6,5132.3,7698.4,10264.6,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.1,0.2,0.2,1.4,1.4,1.4,148074.8,222109.1,296134.3,39.4,59.1,78.8,5132.3,5132.3,49500.000,0.000,0.104,1.388,148074.834,39.431,7698.4,7698.4,49500.000,0.000,0.156,1.388,222109.132,59.143,10264.6,10264.6,49500.000,0.000,0.207,1.388,296134.326,78.847,
1703,76,motorway,680,404,"LINESTRING (-87.993544 41.981964, -88.022123 41.972059)",2.591214,1.610450,2.591214,60.000000,-60.000000,5500.000000,3500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2164.9,3163.8,4295.5,2164.9,3163.8,4295.5,5500.0,5500.0,5500.0,0.0,0.0,0.0,0.4,0.6,0.8,2.6,2.6,2.7,116518.9,169896.8,229508.7,31.0,44.9,59.5,2164.9,2164.9,5500.000,0.000,0.394,2.601,116518.948,30.972,3163.8,3163.8,5500.000,0.000,0.575,2.634,169896.752,44.876,4295.5,4295.5,5500.000,0.000,0.781,2.736,229508.704,59.487,
1704,76,motorway,680,488,"LINESTRING (-87.993559 41.981949, -88.006658 41.949535)",3.694634,2.296230,3.694634,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2422.2,3511.0,4759.9,2422.2,3511.0,4759.9,2500.0,2500.0,2500.0,0.0,0.0,0.0,1.0,1.4,1.9,4.2,5.9,11.0,183945.9,283371.3,526784.6,46.1,60.1,82.4,2422.2,2422.2,2500.000,0.000,0.969,4.183,183945.857,46.061,3511.0,3511.0,2500.000,0.000,1.404,5.851,283371.319,60.120,4759.9,4759.9,2500.000,0.000,1.904,10.978,526784.624,82.425,
1705,76,motorway,680,611,"LINESTRING (-87.993509 41.981938, -87.992318 42.025155)",4.712182,2.928640,4.712182,60.000000,-60.000000,4500.000000,2500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4519.8,6357.7,8105.4,4519.8,6357.7,8105.4,4500.0,4500.0,4500.0,0.0,0.0,0.0,1.0,1.4,1.8,5.4,7.5,12.2,437907.0,656346.1,1048396.2,108.7,138.6,175.3,4519.8,4519.8,4500.000,0.000,1.004,5.432,437906.985,108.689,6357.7,6357.7,4500.000,0.000,1.413,7.528,656346.096,138.640,8105.4,8105.4,4500.000,0.000,1.801,12.152,1048396.219,175.250,
1706,76,motorway,680,679,"LINESTRING (-87.993535 41.981913, -87.950666 41.981913)",3.533364,2.196000,3.533364,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4493.0,5896.1,7511.7,4493.0,5896.1,7511.7,3500.0,3500.0,3500.0,0.0,0.0,0.0,1.3,1.7,2.1,5.0,7.8,14.8,335521.9,524660.3,1009530.8,75.5,94.5,136.1,4493.0,4493.0,3500.000,0.000,1.284,4.973,335521.871,75.466,5896.1,5896.1,3500.000,0.000,1.685,7.802,524660.250,94.495,7511.7,7511.7,3500.000,0.000,2.146,14.778,1009530.783,136.116,
1707,76,motorway,681,135,"LINESTRING (-87.938774 41.937842, -87.950677 41.928839)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,7191.5,10787.2,14383.0,7191.5,10787.2,14383.0,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.1,0.2,0.3,1.4,1.4,1.4,207484.0,311209.2,414885.6,55.2,82.9,110.4,7191.5,7191.5,49500.000,0.000,0.145,1.388,207484.028,55.250,10787.2,10787.2,49500.000,0.000,0.218,1.389,311209.219,82.859,14383.0,14383.0,49500.000,0.000,0.291,1.390,414885.580,110.422,
1708,76,motorway,681,487,"LINESTRING (-87.938766 41.937846, -87.968536 41.928842)",2.642750,1.642480,2.642750,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2275.7,3559.1,4670.2,2275.7,3559.1,4670.2,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.8,1.2,1.6,2.8,3.4,5.0,124086.5,195618.7,287900.8,32.3,45.8,56.1,2275.7,2275.7,3000.000,0.000,0.759,2.774,124086.497,32.256,3559.1,3559.1,3000.000,0.000,1.186,3.428,195618.708,45.807,4670.2,4670.2,3000.000,0.000,1.557,4.971,287900.832,56.093,
1709,76,motorway,681,623,"LINESTRING (-87.938756 41.937795, -87.882789 41.941396)",4.629672,2.877360,4.629672,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,5504.8,7166.5,9188.3,5504.8,7166.5,9188.3,4000.0,4000.0,4000.0,0.0,0.0,0.0,1.4,1.8,2.3,7.1,11.8,24.0,551657.2,903804.8,1907940.9,118.7,152.0,236.7,5504.8,5504.8,4000.000,0.000,1.376,7.121,551657.238,118.742,7166.5,7166.5,4000.000,0.000,1.792,11.785,903804.754,152.016,9188.3,9188.3,4000.000,0.000,2.297,23.964,1907940.857,236.686,
1710,76,motorway,681,679,"LINESTRING (-87.938733 41.937828, -87.950641 41.981946)",4.908431,3.050610,4.908431,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,5299.2,7221.1,9175.9,5299.2,7221.1,9175.9,4000.0,4000.0,4000.0,0.0,0.0,0.0,1.3,1.8,2.3,7.2,12.7,25.3,554969.6,976091.8,2013117.2,122.5,162.7,250.1,5299.2,5299.2,4000.000,0.000,1.325,7.176,554969.607,122.492,7221.1,7221.1,4000.000,0.000,1.805,12.728,976091.784,162.737,9175.9,9175.9,4000.000,0.000,2.294,25.297,2013117.158,250.138,
1711,76,motorway,681,691,"LINESTRING (-87.938784 41.937821, -87.938784 41.895503)",4.613003,2.867000,4.613003,60.000000,-60.000000,12000.000000,10000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,4711.3,7130.4,10353.7,4711.3,7130.4,10353.7,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.4,0.6,0.9,4.6,4.7,5.0,451428.4,681417.0,982863.3,120.0,179.8,251.6,4711.3,4711.3,12000.000,0.000,0.393,4.629,451428.353,119.999,7130.4,7130.4,12000.000,0.000,0.594,4.699,681416.988,179.786,10353.7,10353.7,12000.000,0.000,0.863,4.996,982863.314,251.552,
1712,76,motorway,682,136,"LINESTRING (-87.995933 41.936941, -88.007836 41.927938)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,8331.8,12497.7,16663.6,8331.8,12497.7,16663.6,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.2,0.3,0.3,1.4,1.4,1.4,240381.5,360537.2,480591.7,64.0,96.0,127.9,8331.8,8331.8,49500.000,0.000,0.168,1.388,240381.496,64.008,12497.7,12497.7,49500.000,0.000,0.252,1.389,360537.191,95.979,16663.6,16663.6,49500.000,0.000,0.337,1.391,480591.727,127.855,
1713,76,motorway,682,406,"LINESTRING (-87.995922 41.936946, -88.037600 41.928843)",3.546976,2.204460,3.546976,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2386.2,3119.8,3969.6,2386.2,3119.8,3969.6,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.8,1.0,1.3,3.8,4.2,5.2,174456.4,227706.0,300296.4,45.1,56.0,66.3,2386.2,2386.2,3000.000,0.000,0.795,3.760,174456.445,45.129,3119.8,3119.8,3000.000,0.000,1.040,4.169,227705.969,55.974,3969.6,3969.6,3000.000,0.000,1.323,5.178,300296.352,66.331,
1714,76,motorway,682,487,"LINESTRING (-87.995924 41.936895, -87.968535 41.928792)",2.424103,1.506590,2.424103,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3828.7,4992.6,6067.0,3828.7,4992.6,6067.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,1.3,1.7,2.0,3.4,5.2,8.5,195848.9,300695.1,492623.6,44.2,54.9,71.5,3828.7,3828.7,3000.000,0.000,1.276,3.389,195848.932,44.197,4992.6,4992.6,3000.000,0.000,1.664,5.213,300695.061,54.857,6067.0,6067.0,3000.000,0.000,2.022,8.506,492623.588,71.544,
1715,76,motorway,682,488,"LINESTRING (-87.995897 41.936937, -88.006614 41.949542)",1.633521,1.015240,1.633521,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3480.3,4305.8,5107.2,3480.3,4305.8,5107.2,2500.0,2500.0,2500.0,0.0,0.0,0.0,1.4,1.7,2.0,2.6,3.8,5.9,123682.5,181838.6,285220.5,26.4,32.0,40.9,3480.3,3480.3,2500.000,0.000,1.392,2.554,123682.468,26.408,4305.8,4305.8,2500.000,0.000,1.722,3.790,181838.595,31.976,5107.2,5107.2,2500.000,0.000,2.043,5.901,285220.497,40.903,
1716,76,motorway,682,692,"LINESTRING (-87.995943 41.936918, -87.992370 41.892800)",4.818311,2.994600,4.818311,60.000000,-60.000000,8000.000000,6000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3352.1,4860.0,7405.7,3352.1,4860.0,7405.7,8000.0,8000.0,8000.0,0.0,0.0,0.0,0.4,0.6,0.9,4.8,4.9,5.3,335420.5,484982.9,733579.5,89.1,127.9,185.5,3352.1,3352.1,8000.000,0.000,0.419,4.841,335420.542,89.114,4860.0,4860.0,8000.000,0.000,0.608,4.917,484982.932,127.851,7405.7,7405.7,8000.000,0.000,0.926,5.349,733579.482,185.480,
1717,76,motorway,683,137,"LINESTRING (-88.162645 41.888321, -88.174546 41.879316)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1883.8,2825.7,3767.6,1883.8,2825.7,3767.6,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.1,0.1,1.4,1.4,1.4,54350.6,81525.8,108701.0,14.5,21.7,28.9,1883.8,1883.8,49500.000,0.000,0.038,1.388,54350.562,14.473,2825.7,2825.7,49500.000,0.000,0.057,1.388,81525.821,21.710,3767.6,3767.6,49500.000,0.000,0.076,1.388,108701.021,28.946,
1718,76,motorway,683,673,"LINESTRING (-88.162603 41.888299, -88.160221 41.934218)",5.009445,3.113390,5.009445,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,946.9,2080.0,3212.4,946.9,2080.0,3212.4,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.3,0.7,1.1,5.0,5.2,6.0,98568.2,215363.7,331524.9,26.2,56.4,80.8,946.9,946.9,3000.000,0.000,0.316,5.017,98568.224,26.228,2080.0,2080.0,3000.000,0.000,0.693,5.183,215363.681,56.384,3212.4,3212.4,3000.000,0.000,1.071,5.997,331524.893,80.761,
1719,76,motorway,683,684,"LINESTRING (-88.162629 41.888326, -88.219787 41.888326)",4.711152,2.928000,4.711152,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1707.0,2064.5,2878.8,1707.0,2064.5,2878.8,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.7,0.8,1.2,4.9,5.0,6.0,166260.3,200319.5,280984.8,43.6,51.6,66.6,1707.0,1707.0,2500.000,0.000,0.683,4.865,166260.337,43.572,2064.5,2064.5,2500.000,0.000,0.826,5.040,200319.498,51.585,2878.8,2878.8,2500.000,0.000,1.152,5.954,280984.800,66.650,
1720,76,motorway,683,685,"LINESTRING (-88.162655 41.888301, -88.163845 41.846885)",4.515916,2.806660,4.515916,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,3221.4,4119.0,5042.0,3221.4,4119.0,5042.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.8,1.0,1.3,4.8,5.3,6.2,299779.0,382651.4,478996.7,77.4,94.3,108.8,3221.4,3221.4,4000.000,0.000,0.805,4.801,299779.049,77.436,4119.0,4119.0,4000.000,0.000,1.030,5.278,382651.413,94.331,5042.0,5042.0,4000.000,0.000,1.260,6.226,478996.717,108.839,
